t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
0.12,-3.4217628730459637e-12,-8.237854842718662e-14,-3.4217628730459637e-12,-8.237854842718662e-14,-0.20000000000342172,1.4934678055236708,0.0,0.0,GFL
0.13,-3.4239555635195984e-12,-8.237854842718662e-14,-3.4239555635195984e-12,-8.237854842718662e-14,-0.2000000000034239,1.4934678055236708,0.0,0.0,GFL
0.14,-3.4254266090272267e-12,-8.060219158778636e-14,-3.4254266090272267e-12,-8.060219158778636e-14,-0.20000000000342538,1.4934678055236725,0.0,0.0,GFL
0.15,-3.4271752102910114e-12,-8.038014698286133e-14,-3.4271752102910114e-12,-8.038014698286133e-14,-0.20000000000342713,1.4934678055236728,0.0,0.0,GFL
0.16,-3.4271752102910114e-12,-8.038014698286133e-14,-3.4271752102910114e-12,-8.038014698286133e-14,-0.20000000000342713,1.4934678055236728,0.0,0.0,GFL
0.17,-3.4277025662277083e-12,-8.393286066166183e-14,-3.4277025662277083e-12,-8.393286066166183e-14,-0.20000000000342766,1.4934678055236692,0.0,0.0,GFL
0.18,-3.4271752102910114e-12,-8.038014698286133e-14,-3.4271752102910114e-12,-8.038014698286133e-14,-0.20000000000342713,1.4934678055236728,0.0,0.0,GFL
0.19,-3.4271752102910114e-12,-8.038014698286133e-14,-3.4271752102910114e-12,-8.038014698286133e-14,-0.20000000000342713,1.4934678055236728,0.0,0.0,GFL
0.2,-3.4271752102910114e-12,-8.038014698286133e-14,-3.4271752102910114e-12,-8.038014698286133e-14,-0.20000000000342713,1.4934678055236728,0.0,0.0,GFL
0.21,-3.4271752102910114e-12,-8.038014698286133e-14,-3.4271752102910114e-12,-8.038014698286133e-14,-0.20000000000342713,1.4934678055236728,0.0,0.0,GFL
0.22,-3.427425010471552e-12,-8.215650382226158e-14,-3.427425010471552e-12,-8.215650382226158e-14,-0.20000000000342738,1.493467805523671,0.0,0.0,GFL
0.23,-3.4271752102910114e-12,-8.038014698286133e-14,-3.4271752102910114e-12,-8.038014698286133e-14,-0.20000000000342713,1.4934678055236728,0.0,0.0,GFL
0.24,-3.427425010471552e-12,-8.215650382226158e-14,-3.427425010471552e-12,-8.215650382226158e-14,-0.20000000000342738,1.493467805523671,0.0,0.0,GFL
0.25,0.24999999999657319,0.04999999999991607,-3.426814387808008e-12,-8.393286066166183e-14,-0.20000000000342677,1.4934678055236692,0.25,0.05,GFL
0.26,0.246803968613705,-0.07959049681114098,-0.003196031386295012,-0.129590496811141,-0.20319603138629497,1.3638773087126121,0.25,0.05,GFL
0.27,0.23918735132078808,-0.07270857211726404,-0.010812648679211917,-0.12270857211726405,-0.21081264867921187,1.370759233406489,0.25,0.05,GFL
0.28,0.2295831979733237,-0.05134457654478068,-0.02041680202667631,-0.10134457654478068,-0.22041680202667627,1.3921232289789724,0.25,0.05,GFL
0.29,0.2192103672466466,-0.04470748628756453,-0.03078963275335339,-0.09470748628756454,-0.23078963275335335,1.3987603192361886,0.25,0.05,GFL
0.3,0.2074674830157565,-0.043678653982045554,-0.04253251698424351,-0.09367865398204556,-0.24253251698424347,1.3997891515417076,0.25,0.05,GFL
0.31,0.1950531522229325,-0.03697172194103286,-0.05494684777706749,-0.08697172194103286,-0.25494684777706744,1.4064960835827203,0.25,0.05,GFL
0.32,0.1816896149981274,-0.03059333523693057,-0.06831038500187259,-0.08059333523693057,-0.26831038500187254,1.4128744702868226,0.25,0.05,GFL
0.33,0.1676293579705429,-0.025911593946887065,-0.0823706420294571,-0.07591159394688707,-0.28237064202945705,1.417556211576866,0.25,0.05,GFL
0.34,0.1540397669191957,-0.021942398054227083,-0.09596023308080431,-0.07194239805422709,-0.29596023308080427,1.421525407469526,0.25,0.05,GFL
0.35,0.14164700933586283,-0.019474818555132598,-0.10835299066413717,-0.0694748185551326,-0.3083529906641371,1.4239929869686205,0.25,0.05,GFL
0.36,0.1305057638695336,-0.017790372860060175,-0.11949423613046639,-0.06779037286006018,-0.31949423613046635,1.425677432663693,0.25,0.05,GFL
0.37,0.12033062796616434,-0.015762896259589085,-0.12966937203383566,-0.06576289625958909,-0.3296693720338356,1.427704909264164,0.25,0.05,GFL
0.38,0.11070657084820007,-0.013347909216440398,-0.13929342915179993,-0.0633479092164404,-0.3392934291517999,1.4301198963073127,0.25,0.05,GFL
0.39,0.10135008421652669,-0.010815708084030803,-0.1486499157834733,-0.060815708084030806,-0.34864991578347326,1.4326520974397223,0.25,0.05,GFL
0.4,0.09219761805681942,-0.008387115331629544,-0.15780238194318058,-0.05838711533162955,-0.35780238194318054,1.4350806901921236,0.25,0.05,GFL
0.41,0.08326375454039375,-0.006212058099117665,-0.16673624545960625,-0.05621205809911767,-0.3667362454596062,1.4372557474246355,0.25,0.05,GFL
0.42,0.07450738020061931,-0.0042246417853111645,-0.1754926197993807,-0.05422464178531117,-0.37549261979938064,1.439243163738442,0.25,0.05,GFL
0.43,0.06579725626754629,-0.0022450866975030487,-0.1842027437324537,-0.05224508669750305,-0.38420274373245367,1.44122271882625,0.25,0.05,GFL
0.44,0.05694769757772428,-0.00016111229429331686,-0.19305230242227572,-0.05016111229429332,-0.3930523024222757,1.4433066932294598,0.25,0.05,GFL
0.45,0.04778250829486397,0.0020417048619957995,-0.20221749170513603,-0.0479582951380042,-0.402217491705136,1.445509510385749,0.25,0.05,GFL
0.46,0.038175160289445176,0.004322970500755655,-0.21182483971055482,-0.04567702949924435,-0.4118248397105548,1.4477907760245088,0.25,0.05,GFL
0.47,0.02804465803027223,0.006639526726720704,-0.22195534196972777,-0.0433604732732793,-0.4219553419697277,1.4501073322504738,0.25,0.05,GFL
0.48,0.017329342109897228,0.008983185660445606,-0.23267065789010277,-0.0410168143395544,-0.43267065789010273,1.4524509911841987,0.25,0.05,GFL
0.49,0.00596610861502983,0.011378165496606932,-0.24403389138497017,-0.03862183450339307,-0.4440338913849701,1.45484597102036,0.25,0.05,GFL
0.5,-0.006113379142375586,0.013854020619820065,-0.2561133791423756,-0.03614597938017994,-0.45611337914237554,1.4573218261435732,0.25,0.05,GFL
0.51,-0.018973178141331204,0.016425511650816696,-0.2689731781413312,-0.03357448834918331,-0.46897317814133116,1.4598933171745698,0.25,0.05,GFL
0.52,-0.03266160640957316,0.019089529324802304,-0.28266160640957316,-0.0309104706751977,-0.4826616064095731,1.4625573348485554,0.25,0.05,GFL
0.53,-0.04720645152267067,0.021833814968365853,-0.29720645152267067,-0.02816618503163415,-0.4972064515226706,1.465301620492119,0.25,0.05,GFL
0.54,-0.06261754887047499,0.024647497426153644,-0.312617548870475,-0.02535250257384636,-0.512617548870475,1.4681153029499068,0.25,0.05,GFL
0.55,-0.07889227130963117,0.02752552732439613,-0.32889227130963117,-0.022474472675603874,-0.5288922713096311,1.4709933328481493,0.25,0.05,GFL
0.56,-0.09601939835115858,0.030466377662291502,-0.3460193983511586,-0.0195336223377085,-0.5460193983511585,1.4739341831860446,0.25,0.05,GFL
0.57,-0.11397972098051967,0.0334674705676747,-0.36397972098051967,-0.016532529432325305,-0.5639797209805196,1.4769352760914278,0.25,0.05,GFL
0.58,-0.13274461250861602,0.036522429139685245,-0.382744612508616,-0.013477570860314758,-0.582744612508616,1.4799902346634384,0.25,0.05,GFL
0.59,-0.1522747547728961,0.03962134324411877,-0.4022747547728961,-0.010378656755881233,-0.602274754772896,1.483089148767872,0.25,0.05,GFL
0.6,-0.17252031122423384,0.042752764036126004,-0.42252031122423384,-0.007247235963873999,-0.6225203112242338,1.4862205695598791,0.25,0.05,GFL
0.61,-0.19342241044699282,0.04590546539803593,-0.4434224104469928,-0.004094534601964073,-0.6434224104469928,1.489373270921789,0.25,0.05,GFL
0.62,-0.2149150133847365,0.04906894556214865,-0.4649150133847365,-0.000931054437851353,-0.6649150133847365,1.4925367510859018,0.25,0.05,GFL
0.63,-0.23692635537647422,0.05223291881321708,-0.4869263553764742,0.0022329188132170774,-0.6869263553764742,1.4957007243369702,0.25,0.05,GFL
0.64,-0.259379764593499,0.05538662777202759,-0.509379764593499,0.005386627772027586,-0.7093797645934989,1.4988544332957807,0.25,0.05,GFL
0.65,-0.28219416483650517,0.05851859170428071,-0.5321941648365052,0.008518591704280709,-0.7321941648365051,1.5019863972280338,0.25,0.05,GFL
0.66,-0.305284674592057,0.061616862907131156,-0.555284674592057,0.011616862907131154,-0.755284674592057,1.5050846684308843,0.25,0.05,GFL
0.67,-0.32856349312281286,0.06466948787610223,-0.5785634931228129,0.014669487876102227,-0.7785634931228128,1.5081372933998554,0.25,0.05,GFL
0.68,-0.35194099286819225,0.06766484975443073,-0.6019409928681922,0.017664849754430723,-0.8019409928681922,1.5111326552781839,0.25,0.05,GFL
0.69,-0.37532681530067336,0.07059177692396275,-0.6253268153006734,0.020591776923962746,-0.8253268153006733,1.5140595824477159,0.25,0.05,GFL
0.7,-0.3986308228950932,0.07343950477037771,-0.6486308228950932,0.023439504770377706,-0.8486308228950932,1.5169073102941308,0.25,0.05,GFL
0.71,-0.42176388983837676,0.07619763930059294,-0.6717638898383768,0.026197639300592934,-0.8717638898383767,1.519665444824346,0.25,0.05,GFL
0.72,-0.44463860270894484,0.0788562074372929,-0.6946386027089448,0.02885620743729289,-0.8946386027089448,1.522324012961046,0.25,0.05,GFL
0.73,-0.46716994573017867,0.0814057826222649,-0.7171699457301787,0.0314057826222649,-0.9171699457301786,1.524873588146018,0.25,0.05,GFL
0.74,-0.48927599260938326,0.08383762411585689,-0.7392759926093833,0.03383762411585689,-0.9392759926093832,1.52730542963961,0.25,0.05,GFL
0.75,-0.5108785761380614,0.08614377959525595,-0.7608785761380614,0.03614377959525594,-0.9608785761380614,1.529611585119009,0.25,0.05,GFL
0.76,-0.5319038919605649,0.08831714114678708,-0.7819038919605649,0.03831714114678708,-0.9819038919605648,1.5317849466705402,0.25,0.05,GFL
0.77,-0.5522830114678938,0.09035147531847883,-0.8022830114678938,0.040351475318478824,-1.0022830114678938,1.533819280842232,0.25,0.05,GFL
0.78,-0.5719523062165737,0.09224145183119999,-0.8219523062165737,0.04224145183119998,-1.0219523062165736,1.5357092573549531,0.25,0.05,GFL
0.79,-0.5908538003043082,0.09398268085119983,-0.8408538003043082,0.04398268085119983,-1.0408538003043082,1.537450486374953,0.25,0.05,GFL
0.8,-0.6089354646489054,0.09557175294241955,-0.8589354646489054,0.04557175294241955,-1.0589354646489053,1.5390395584661727,0.25,0.05,GFL
0.81,-0.6261514561665977,0.09700627000541613,-0.8761514561665977,0.04700627000541613,-1.0761514561665977,1.5404740755291693,0.25,0.05,GFL
0.82,-0.6424622951785046,0.09828485978638986,-0.8924622951785046,0.048284859786389855,-1.0924622951785046,1.541752665310143,0.25,0.05,GFL
0.83,-0.6578349760666273,0.0994071740214197,-0.9078349760666273,0.0494071740214197,-1.1078349760666273,1.5428749795451728,0.25,0.05,GFL
0.84,-0.6722430093206424,0.10037387467680277,-0.9222430093206424,0.050373874676802766,-1.1222430093206424,1.543841680200556,0.25,0.05,GFL
0.85,-0.6856664004171942,0.1011866124341871,-0.9356664004171942,0.051186612434187095,-1.1356664004171941,1.5446544179579402,0.25,0.05,GFL
0.86,-0.698091572100759,0.1018479987331193,-0.948091572100759,0.051847998733119294,-1.148091572100759,1.5453158042568724,0.25,0.05,GFL
0.87,-0.7095112353014841,0.10236157026470712,-0.9595112353014841,0.052361570264707114,-1.159511235301484,1.5458293757884602,0.25,0.05,GFL
0.88,-0.7199242132388075,0.10273174456919527,-0.9699242132388075,0.05273174456919527,-1.1699242132388075,1.5461995500929484,0.25,0.05,GFL
0.89,-0.7293352201009291,0.10296376639711187,-0.9793352201009291,0.05296376639711187,-1.179335220100929,1.546431571920865,0.25,0.05,GFL
0.9,-0.7377545985030396,0.10306364603735237,-0.9877545985030396,0.05306364603735236,-1.1877545985030395,1.5465314515611055,0.25,0.05,GFL
0.91,-0.7451980187335565,0.103038091227819,-0.9951980187335565,0.053038091227818995,-1.1951980187335565,1.5465058967515721,0.25,0.05,GFL
0.92,-0.7516861461093729,0.10289443432551755,-1.001686146109373,0.05289443432551755,-1.2016861461093729,1.5463622398492707,0.25,0.05,GFL
0.93,-0.7572442806596675,0.1026405556272318,-1.0072442806596675,0.0526405556272318,-1.2072442806596675,1.546108361150985,0.25,0.05,GFL
0.94,-0.7619019750107545,0.10228480369579636,-1.0119019750107545,0.052284803695796356,-1.2119019750107545,1.5457526092195495,0.25,0.05,GFL
0.95,-0.7656926341058257,0.1018359132878874,-1.0156926341058257,0.05183591328788739,-1.2156926341058256,1.5453037188116405,0.25,0.05,GFL
0.96,-0.7686531015734195,0.10130292195173025,-1.0186531015734195,0.05130292195173025,-1.2186531015734194,1.5447707274754834,0.25,0.05,GFL
0.97,-0.7708232366842236,0.10069508637288145,-1.0208232366842236,0.05069508637288145,-1.2208232366842235,1.5441628918966346,0.25,0.05,GFL
0.98,-0.7722454860540546,0.10002179957887432,-1.0222454860540546,0.050021799578874315,-1.2222454860540546,1.5434896051026274,0.25,0.05,GFL
0.99,-0.7729644546268073,0.09929251010942282,-1.0229644546268073,0.049292510109422816,-1.2229644546268073,1.542760315633176,0.25,0.05,GFL
1.0,-0.7730264796055111,0.09851664390724908,-1.023026479605511,0.04851664390724908,-1.223026479605511,1.5419844494310022,0.25,0.05,GFL
1.01,-0.7724792111358854,0.09770352970310699,-1.0224792111358854,0.047703529703106984,-1.2224792111358853,1.5411713352268601,0.25,0.05,GFL
1.02,-0.7713712030877111,0.09686232853047923,-1.0213712030877111,0.046862328530479225,-1.221371203087711,1.5403301340542324,0.25,0.05,GFL
1.03,-0.7697515169046178,0.09600196795305167,-1.0197515169046178,0.04600196795305167,-1.2197515169046178,1.5394697734768048,0.25,0.05,GFL
1.04,-0.767669341433068,0.09513108155606705,-1.017669341433068,0.04513108155606704,-1.217669341433068,1.5385988870798202,0.25,0.05,GFL
1.05,-0.7651736312098132,0.09425795409167166,-1.0151736312098132,0.04425795409167166,-1.2151736312098131,1.5377257596154248,0.25,0.05,GFL
1.06,-0.7623127655133304,0.09339047263326168,-1.0123127655133304,0.04339047263326168,-1.2123127655133303,1.5368582781570148,0.25,0.05,GFL
1.07,-0.7591342301275581,0.09253608388961783,-1.009134230127558,0.042536083889617826,-1.209134230127558,1.536003889413371,0.25,0.05,GFL
1.08,-0.7556843234110744,0.09170175779190522,-1.0056843234110744,0.041701757791905214,-1.2056843234110743,1.5351695633156583,0.25,0.05,GFL
1.09,-0.7520078881027741,0.09089395739231905,-1.002007888102774,0.04089395739231905,-1.202007888102774,1.5343617629160722,0.25,0.05,GFL
1.1,-0.7481480696953218,0.09011861494211111,-0.9981480696953218,0.04011861494211111,-1.1981480696953217,1.5335864204658642,0.25,0.05,GFL
1.11,-0.7441461023709008,0.0893811141196645,-0.9941461023709008,0.039381114119664495,-1.1941461023709008,1.5328489196434176,0.25,0.05,GFL
1.12,-0.7400411226452364,0.08868627809507519,-0.9900411226452364,0.03868627809507519,-1.1900411226452363,1.5321540836188283,0.25,0.05,GFL
1.13,-0.7358700112488565,0.08803836330001454,-0.9858700112488565,0.03803836330001453,-1.1858700112488565,1.5315061688237677,0.25,0.05,GFL
1.14,-0.731667262783638,0.08744105846350166,-0.981667262783638,0.03744105846350165,-1.181667262783638,1.5309088639872548,0.25,0.05,GFL
1.15,-0.7274648832220085,0.08689748870906717,-0.9774648832220085,0.03689748870906717,-1.1774648832220085,1.5303652942328203,0.25,0.05,GFL
1.16,-0.7232923142831338,0.08641022420630047,-0.9732923142831338,0.03641022420630047,-1.1732923142831337,1.5298780297300536,0.25,0.05,GFL
1.17,-0.7191763842487915,0.08598129308603548,-0.9691763842487915,0.03598129308603548,-1.1691763842487914,1.5294490986097886,0.25,0.05,GFL
1.18,-0.7151412840006286,0.0856121981655444,-0.9651412840006286,0.035612198165544395,-1.1651412840006286,1.5290800036892975,0.25,0.05,GFL
1.19,-0.7112085672027189,0.08530393704964574,-0.9612085672027189,0.03530393704964574,-1.1612085672027188,1.5287717425733989,0.25,0.05,GFL
1.2,-0.7073971734140834,0.08505702527436294,-0.9573971734140834,0.03505702527436294,-1.1573971734140833,1.528524830798116,0.25,0.05,GFL
1.21,-0.7037234723811878,0.08487152194626187,-0.9537234723811878,0.03487152194626186,-1.1537234723811878,1.528339327470015,0.25,0.05,GFL
1.22,-0.7002013283321815,0.08474705762976438,-0.9502013283321815,0.03474705762976438,-1.1502013283321815,1.5282148631535175,0.25,0.05,GFL
1.23,-0.6968421822171664,0.08468286394988729,-0.9468421822171664,0.03468286394988729,-1.1468421822171664,1.5281506694736404,0.25,0.05,GFL
1.24,-0.6936551503743054,0.08467780463271164,-0.9436551503743054,0.03467780463271164,-1.1436551503743053,1.5281456101564648,0.25,0.05,GFL
1.25,-0.6906471376943821,0.0847304075659245,-0.9406471376943821,0.03473040756592449,-1.140647137694382,1.5281982130896776,0.25,0.05,GFL
1.26,-0.6878229634911242,0.08483889757857162,-0.9378229634911242,0.034838897578571615,-1.137822963491124,1.5283067031023247,0.25,0.05,GFL
1.27,-0.6851854980675902,0.08500122957464047,-0.9351854980675902,0.03500122957464047,-1.1351854980675902,1.5284690350983936,0.25,0.05,GFL
1.28,-0.6827358083192054,0.0852151217816592,-0.9327358083192054,0.0352151217816592,-1.1327358083192054,1.5286829273054123,0.25,0.05,GFL
1.29,-0.6804733102534317,0.08547808877116654,-0.9304733102534317,0.03547808877116654,-1.1304733102534317,1.5289458942949197,0.25,0.05,GFL
1.3,-0.6783959267372244,0.08578747404060479,-0.9283959267372244,0.03578747404060478,-1.1283959267372243,1.529255279564358,0.25,0.05,GFL
1.31,-0.6765002486841789,0.08614048189999397,-0.9265002486841789,0.03614048189999397,-1.1265002486841789,1.529608287423747,0.25,0.05,GFL
1.32,-0.6747816978350367,0.08653420845157518,-0.9247816978350367,0.03653420845157518,-1.1247816978350367,1.5300020139753283,0.25,0.05,GFL
1.33,-0.6732346896184285,0.08696567146481456,-0.9232346896184285,0.03696567146481455,-1.1232346896184284,1.5304334769885677,0.25,0.05,GFL
1.34,-0.6718527943711441,0.0874318389766195,-0.9218527943711441,0.0374318389766195,-1.121852794371144,1.5308996445003726,0.25,0.05,GFL
1.35,-0.6706288955822395,0.08792965645136937,-0.9206288955822395,0.037929656451369365,-1.1206288955822394,1.5313974619751225,0.25,0.05,GFL
1.36,-0.6695553436660475,0.08845607237192606,-0.9195553436660475,0.03845607237192605,-1.1195553436660475,1.5319238778956792,0.25,0.05,GFL
1.37,-0.6686241040711514,0.0890080621403961,-0.9186241040711514,0.039008062140396094,-1.1186241040711513,1.5324758676641492,0.25,0.05,GFL
1.38,-0.667826898581702,0.08958265017772633,-0.917826898581702,0.03958265017772633,-1.117826898581702,1.5330504557014795,0.25,0.05,GFL
1.39,-0.6671553387574793,0.09017693016162794,-0.9171553387574793,0.04017693016162793,-1.1171553387574793,1.533644735685381,0.25,0.05,GFL
1.4,-0.6666010506585445,0.09078808330688011,-0.9166010506585445,0.04078808330688011,-1.1166010506585444,1.5342558888306332,0.25,0.05,GFL
1.41,-0.6661557900788468,0.09141339467732297,-0.9161557900788468,0.04141339467732297,-1.1161557900788468,1.534881200201076,0.25,0.05,GFL
1.42,-0.6658115476533752,0.09205026745691054,-0.9158115476533752,0.04205026745691054,-1.1158115476533752,1.5355180729806637,0.25,0.05,GFL
1.43,-0.6655606433674823,0.09269623521413024,-0.9155606433674823,0.04269623521413024,-1.1155606433674823,1.5361640407378834,0.25,0.05,GFL
1.44,-0.6653958100533126,0.09334897211090105,-0.9153958100533126,0.04334897211090105,-1.1153958100533126,1.5368167776346542,0.25,0.05,GFL
1.45,-0.6653102656932466,0.09400630113220272,-0.9153102656932466,0.04400630113220272,-1.1153102656932465,1.5374741066559559,0.25,0.05,GFL
1.46,-0.665297774332533,0.09466620031245028,-0.915297774332533,0.04466620031245028,-1.115297774332533,1.5381340058362034,0.25,0.05,GFL
1.47,-0.6653526956895697,0.09532680707208092,-0.9153526956895697,0.04532680707208092,-1.1153526956895696,1.538794612595834,0.25,0.05,GFL
1.48,-0.6654700234728197,0.09598642066650194,-0.9154700234728197,0.04598642066650194,-1.1154700234728196,1.539454226190255,0.25,0.05,GFL
1.49,-0.6656454127307232,0.0966435028890535,-0.9156454127307232,0.0466435028890535,-1.1156454127307232,1.5401113084128066,0.25,0.05,GFL
1.5,-0.6658751964330079,0.09729667706203356,-0.9158751964330079,0.047296677062033554,-1.1158751964330078,1.5407644825857867,0.25,0.05,GFL
1.51,-0.6661563918119058,0.09794472547485929,-0.9161563918119058,0.047944725474859284,-1.1161563918119057,1.5414125309986124,0.25,0.05,GFL
1.52,-0.666486696827937,0.09858658533030247,-0.916486696827937,0.04858658533030247,-1.116486696827937,1.5420543908540556,0.25,0.05,GFL
1.53,-0.666864477447527,0.0992213433757005,-0.916864477447527,0.0492213433757005,-1.116864477447527,1.5426891488994536,0.25,0.05,GFL
1.54,-0.6672887462488153,0.09984822930113353,-0.9172887462488153,0.04984822930113353,-1.1172887462488152,1.5433160348248867,0.25,0.05,GFL
1.55,-0.6677591331262591,0.10046660808312065,-0.9177591331262591,0.050466608083120645,-1.117759133126259,1.5439344136068738,0.25,0.05,GFL
1.56,-0.6682758487937248,0.10107597138994535,-0.9182758487937248,0.05107597138994535,-1.1182758487937248,1.5445437769136985,0.25,0.05,GFL
1.57,-0.6688396418281071,0.10167592820376399,-0.9188396418281071,0.05167592820376399,-1.118839641828107,1.5451437337275171,0.25,0.05,GFL
1.58,-0.6694517501258259,0.10226619480888162,-0.9194517501258259,0.052266194808881616,-1.1194517501258259,1.5457340003326347,0.25,0.05,GFL
1.59,-0.6701138475018142,0.10284658428379241,-0.9201138475018142,0.05284658428379241,-1.1201138475018142,1.5463143898075455,0.25,0.05,GFL
1.6,-0.6708279863448527,0.10341699565336455,-0.9208279863448527,0.05341699565336455,-1.1208279863448527,1.5468848011771177,0.25,0.05,GFL
1.61,-0.6715965370944881,0.10397740282740693,-0.9215965370944881,0.05397740282740693,-1.121596537094488,1.54744520835116,0.25,0.05,GFL
1.62,-0.6724221254049483,0.1045278434806542,-0.9224221254049483,0.0545278434806542,-1.1224221254049482,1.5479956490044073,0.25,0.05,GFL
1.63,-0.673307567798507,0.10506840798289958,-0.923307567798507,0.05506840798289958,-1.123307567798507,1.5485362135066527,0.25,0.05,GFL
1.64,-0.6742558065845472,0.1055992285254987,-0.9242558065845472,0.0555992285254987,-1.1242558065845472,1.5490670340492518,0.25,0.05,GFL
1.65,-0.6752698448328724,0.10612046853615227,-0.9252698448328724,0.05612046853615227,-1.1252698448328724,1.5495882740599054,0.25,0.05,GFL
1.66,-0.6763526821093393,0.10663231250537338,-0.9263526821093393,0.05663231250537337,-1.1263526821093393,1.5501001180291265,0.25,0.05,GFL
1.67,-0.6775072516771719,0.10713495630983468,-0.9275072516771719,0.05713495630983467,-1.1275072516771718,1.5506027618335878,0.25,0.05,GFL
1.68,-0.6787363597986167,0.10762859811947419,-0.9287363597986167,0.057628598119474184,-1.1287363597986166,1.5510964036432273,0.25,0.05,GFL
1.69,-0.6800426277483878,0.108113429965305,-0.9300426277483878,0.058113429965305,-1.1300426277483877,1.5515812354890581,0.25,0.05,GFL
1.7,-0.6814284370680206,0.10858963002577533,-0.9314284370680206,0.05858963002577533,-1.1314284370680205,1.5520574355495285,0.25,0.05,GFL
1.71,-0.6828958785527219,0.10905735568560866,-0.9328958785527219,0.05905735568560866,-1.132895878552722,1.5525251612093618,0.25,0.05,GFL
1.72,-0.6844467054223651,0.10951673740728181,-0.9344467054223651,0.059516737407281806,-1.134446705422365,1.552984542931035,0.25,0.05,GFL
1.73,-0.6860822910081674,0.10996787344134491,-0.9360822910081674,0.05996787344134491,-1.1360822910081674,1.553435678965098,0.25,0.05,GFL
1.74,-0.6878035913096814,0.11041082539728127,-0.9378035913096814,0.060410825397281265,-1.1378035913096813,1.5538786309210344,0.25,0.05,GFL
1.75,-0.6896111126448263,0.11084561467875594,-0.9396111126448263,0.06084561467875593,-1.1396111126448263,1.554313420202509,0.25,0.05,GFL
1.76,-0.6915048845769312,0.11127221978369613,-0.9415048845769312,0.061272219783696125,-1.1415048845769311,1.5547400253074493,0.25,0.05,GFL
1.77,-0.6934844382811203,0.1116905744561651,-0.9434844382811203,0.061690574456165104,-1.1434844382811202,1.5551583799799182,0.25,0.05,GFL
1.78,-0.6955487903883106,0.11210056667206043,-0.9455487903883106,0.06210056667206043,-1.1455487903883106,1.5555683721958136,0.25,0.05,GFL
1.79,-0.6976964323228105,0.11250203842676361,-0.9476964323228105,0.0625020384267636,-1.1476964323228105,1.5559698439505167,0.25,0.05,GFL
1.8,-0.6999253251171509,0.11289478629501488,-0.9499253251171509,0.06289478629501488,-1.1499253251171508,1.556362591818768,0.25,0.05,GFL
1.81,-0.7022328995724125,0.11327856271627441,-0.9522328995724125,0.06327856271627441,-1.1522328995724125,1.5567463682400275,0.25,0.05,GFL
1.82,-0.7046160616611623,0.11365307796381359,-0.9546160616611623,0.06365307796381359,-1.1546160616611623,1.5571208834875667,0.25,0.05,GFL
1.83,-0.7070712029442359,0.11401800274097891,-0.9570712029442359,0.06401800274097891,-1.1570712029442358,1.557485808264732,0.25,0.05,GFL
1.84,-0.7095942158103248,0.11437297135369758,-0.9595942158103248,0.06437297135369757,-1.1595942158103247,1.5578407768774507,0.25,0.05,GFL
1.85,-0.7121805132309389,0.114717585396469,-0.9621805132309389,0.06471758539646899,-1.1621805132309388,1.5581853909202221,0.25,0.05,GFL
