t_s,V_pu,delta_V_pu,V_initial_pu
1.75,0.9566865991330424,-0.0033134008707100815,0.9600000000037525
1.76,0.9566900242034151,-0.003309975800337428,0.9600000000037525
1.77,0.9566924951165717,-0.00330750488718079,0.9600000000037525
1.78,0.9566940139965033,-0.0033059860072491842,0.9600000000037525
1.79,0.956694585464758,-0.0033054145389944667,0.9600000000037525
1.8,0.9566942166400786,-0.003305783363673931,0.9600000000037525
1.81,0.9566929171260138,-0.0033070828777387318,0.9600000000037525
1.82,0.9566906989869638,-0.003309301016788724,0.9600000000037525
1.83,0.956687576712306,-0.0033124232914465424,0.9600000000037525
1.84,0.9566835671694556,-0.003316432834296945,0.9600000000037525
1.85,0.9566786895455034,-0.003321310458249127,0.9600000000037525
1.86,0.9566729652786065,-0.003327034725146061,0.9600000000037525
1.87,0.9566664179787715,-0.003333582024981019,0.9600000000037525
1.88,0.956659073339512,-0.0033409266642405733,0.9600000000037525
1.89,0.9566509590399741,-0.0033490409637784158,0.9600000000037525
1.9,0.9566421046392765,-0.00335789536447606,0.9600000000037525
1.91,0.9566325414626851,-0.0033674585410674585,0.9600000000037525
1.92,0.9566223024814451,-0.0033776975223074324,0.9600000000037525
1.93,0.9566114221859326,-0.003388577817819871,0.9600000000037525
1.94,0.9565999364542134,-0.003400063549539145,0.9600000000037525
1.95,0.956587882415301,-0.003412117588451502,0.9600000000037525
1.96,0.9565752983097536,-0.0034247016939988884,0.9600000000037525
1.97,0.9565622233463738,-0.003437776657378766,0.9600000000037525
1.98,0.9565486975581619,-0.003451302445590665,0.9600000000037525
1.99,0.9565347616558035,-0.0034652383479489846,0.9600000000037525
2.0,0.9565204568822593,-0.0034795431214932337,0.9600000000037525
2.01,0.9565058248663664,-0.0034941751373861463,0.9600000000037525
2.02,0.9564909074787643,-0.003509092524988211,0.9600000000037525
2.03,0.9564757466894195,-0.003524253314333037,0.9600000000037525
2.04,0.9564603844273621,-0.003539615576390376,0.9600000000037525
2.05,0.9564448624445208,-0.003555137559231758,0.9600000000037525
2.06,0.9564292221825766,-0.0035707778211758745,0.9600000000037525
2.07,0.9564135046451624,-0.003586495358590125,0.9600000000037525
2.08,0.9563977502741443,-0.003602249729608209,0.9600000000037525
2.09,0.9563819988322332,-0.003618001171519336,0.9600000000037525
2.1,0.9563662892905593,-0.0036337107131931834,0.9600000000037525
2.11,0.9563506597232997,-0.0036493402804528285,0.9600000000037525
2.12,0.9563351472080107,-0.003664852795741802,0.9600000000037525
2.13,0.9563197877333846,-0.0036802122703679663,0.9600000000037525
2.14,0.9563046161134605,-0.0036953838902920033,0.9600000000037525
2.15,0.9562896659092348,-0.003710334094517709,0.9600000000037525
2.16,0.9562749693572096,-0.0037250306465429484,0.9600000000037525
2.17,0.9562605573054027,-0.003739442698349804,0.9600000000037525
2.18,0.9562464591563394,-0.003753540847413084,0.9600000000037525
2.19,0.9562327028173342,-0.003767297186418328,0.9600000000037525
2.2,0.9562193146579566,-0.0037806853457958978,0.9600000000037525
2.21,0.956206319474032,-0.003793680529720511,0.9600000000037525
2.22,0.956193740459139,-0.003806259544613555,0.9600000000037525
2.23,0.9561815991818559,-0.0038184008218966614,0.9600000000037525
2.24,0.9561699155701568,-0.0038300844335956707,0.9600000000037525
2.25,0.9561587079013911,-0.0038412921023613933,0.9600000000037525
2.26,0.9561479927985204,-0.0038520072052321552,0.9600000000037525
2.27,0.95613778523148,-0.003862214772272554,0.9600000000037525
2.28,0.9561280985244819,-0.003871901479270634,0.9600000000037525
2.29,0.9561189443675091,-0.0038810556362434134,0.9600000000037525
2.3,0.9561103328333039,-0.0038896671704485852,0.9600000000037525
2.31,0.9561022723979421,-0.0038977276058104193,0.9600000000037525
2.32,0.9560947699660234,-0.003905230037729135,0.9600000000037525
2.33,0.9560878308991346,-0.003912169104617891,0.9600000000037525
2.34,0.9560814590481151,-0.003918540955637373,0.9600000000037525
2.35,0.9560756567879689,-0.00392434321578361,0.9600000000037525
2.36,0.9560704250559535,-0.003929574947798997,0.9600000000037525
2.37,0.9560657633918441,-0.003934236611908393,0.9600000000037525
2.38,0.9560616699806288,-0.003938330023123715,0.9600000000037525
2.39,0.9560581416969465,-0.003941858306806045,0.9600000000037525
2.4,0.9560551741513672,-0.003944825852385314,0.9600000000037525
2.41,0.9560527617379322,-0.00394723826582033,0.9600000000037525
2.42,0.9560508976830442,-0.003949102320708331,0.9600000000037525
2.43,0.9560495740951725,-0.003950425908579969,0.9600000000037525
2.44,0.9560487820155318,-0.003951217988220734,0.9600000000037525
2.45,0.9560485114690996,-0.0039514885346528805,0.9600000000037525
2.46,0.9560487515163013,-0.003951248487451209,0.9600000000037525
2.47,0.9560494903047517,-0.003950509699000793,0.9600000000037525
2.48,0.9560507151212471,-0.003949284882505455,0.9600000000037525
2.49,0.9560524124435887,-0.003947587560163779,0.9600000000037525
2.5,0.9560545679925053,-0.003945432011247196,0.9600000000037525
2.51,0.9560571667829966,-0.003942833220755948,0.9600000000037525
2.52,0.9560601931757298,-0.003939806828022752,0.9600000000037525
2.53,0.9560636309276103,-0.003936369076142254,0.9600000000037525
2.54,0.9560674632422855,-0.003932536761466987,0.9600000000037525
2.55,0.9560716728196508,-0.003928327184101743,0.9600000000037525
2.56,0.9560762419052097,-0.00392375809854284,0.9600000000037525
2.57,0.9560811523383125,-0.0039188476654400395,0.9600000000037525
2.58,0.9560863856001742,-0.003913614403578292,0.9600000000037525
2.59,0.9560919228607015,-0.00390807714305097,0.9600000000037525
2.6,0.9560977450250209,-0.003902254978731645,0.9600000000037525
2.61,0.9561038327788096,-0.0038961672249429036,0.9600000000037525
2.62,0.9561101666332004,-0.0038898333705521537,0.9600000000037525
2.63,0.9561167269686047,-0.003883273035147794,0.9600000000037525
2.64,0.9561234940778861,-0.0038765059258664136,0.9600000000037525
2.65,0.9561304482086016,-0.003869551795150916,0.9600000000037525
2.66,0.9561375696044703,-0.003862430399282246,0.9600000000037525
2.67,0.9561448385459068,-0.0038551614578457016,0.9600000000037525
2.68,0.956152235389816,-0.003847764613936544,0.9600000000037525
2.69,0.9561597406083371,-0.003840259395415435,0.9600000000037525
2.7,0.9561673348269075,-0.003832665176844996,0.9600000000037525
2.71,0.9561749988612741,-0.0038250011424784125,0.9600000000037525
2.72,0.9561827137536022,-0.00381728625015032,0.9600000000037525
2.73,0.956190460807796,-0.0038095391959565017,0.9600000000037525
2.74,0.9561982216236491,-0.0038017783801034266,0.9600000000037525
2.75,0.95620597813026,-0.003794021873492537,0.9600000000037525
2.76,0.9562137126182633,-0.003786287385489251,0.9600000000037525
2.77,0.9562214077710754,-0.0037785922326770693,0.9600000000037525
2.78,0.9562290466952825,-0.003770953308469993,0.9600000000037525
2.79,0.9562366129496637,-0.0037633870540888514,0.9600000000037525
2.8,0.9562440905732196,-0.0037559094305329443,0.9600000000037525
2.81,0.9562514641121769,-0.003748535891575644,0.9600000000037525
2.82,0.9562587186455414,-0.003741281358211168,0.9600000000037525
2.83,0.9562658398097245,-0.0037341601940280578,0.9600000000037525
2.84,0.9562728138215824,-0.0037271861821701613,0.9600000000037525
2.85,0.9562796275004772,-0.003720372503275282,0.9600000000037525
2.86,0.9562862682886468,-0.0037137317151056948,0.9600000000037525
2.87,0.956292724270507,-0.003707275733245474,0.9600000000037525
2.88,0.9562989841902394,-0.00370101581351312,0.9600000000037525
2.89,0.9563050374680861,-0.0036949625356663685,0.9600000000037525
2.9,0.9563108742150195,-0.0036891257887330386,0.9600000000037525
2.91,0.9563164852459346,-0.0036835147578179184,0.9600000000037525
2.92,0.9563218620911406,-0.0036781379126119562,0.9600000000037525
2.93,0.9563269970063776,-0.003673002997374941,0.9600000000037525
2.94,0.9563318829809646,-0.003668117022787909,0.9600000000037525
2.95,0.9563365137445252,-0.0036634862592273,0.9600000000037525
2.96,0.9563408837716737,-0.0036591162320788184,0.9600000000037525
2.97,0.9563449882853432,-0.003655011718409318,0.9600000000037525
2.98,0.9563488232579918,-0.0036511767457607647,0.9600000000037525
2.99,0.9563523854114013,-0.0036476145923511893,0.9600000000037525
3.0,0.9563556722143916,-0.0036443277893609682,0.9600000000037525
3.01,0.9563586818790287,-0.0036413181247237913,0.9600000000037525
3.02,0.9563614133549685,-0.0036385866487840257,0.9600000000037525
3.03,0.9563638663220033,-0.0036361336817491985,0.9600000000037525
3.04,0.9563660411810349,-0.0036339588227176645,0.9600000000037525
3.05,0.9563679390431596,-0.0036320609605928755,0.9600000000037525
3.06,0.9563695617172695,-0.0036304382864830176,0.9600000000037525
3.07,0.9563709116958405,-0.0036290883079119762,0.9600000000037525
3.08,0.9563719921392898,-0.0036280078644627123,0.9600000000037525
3.09,0.9563728068586344,-0.0036271931451181683,0.9600000000037525
3.1,0.9563733602967982,-0.0036266397069543155,0.9600000000037525
3.11,0.9563736575083497,-0.0036263424954028345,0.9600000000037525
3.12,0.956373704137993,-0.0036262958657594657,0.9600000000037525
3.13,0.9563735063976561,-0.003626493606096459,0.9600000000037525
3.14,0.9563730710424275,-0.0036269289613249933,0.9600000000037525
3.15,0.9563724053452773,-0.003627594658475175,0.9600000000037525
3.16,0.9563715170707785,-0.00362848293297402,0.9600000000037525
3.17,0.9563704144477729,-0.0036295855559795864,0.9600000000037525
3.18,0.9563691061412317,-0.003630893862520801,0.9600000000037525
3.19,0.9563676012231959,-0.003632398780556656,0.9600000000037525
3.2,0.9563659091431607,-0.0036340908605918543,0.9600000000037525
3.21,0.9563640396976697,-0.0036359603060828194,0.9600000000037525
3.22,0.9563620029995921,-0.0036379970041604537,0.9600000000037525
3.23,0.9563598094467698,-0.0036401905569827253,0.9600000000037525
3.24,0.9563574696905712,-0.0036425303131812914,0.9600000000037525
3.25,0.9563549946039862,-0.00364500539976631,0.9600000000037525
3.26,0.9563523952498563,-0.0036476047538962497,0.9600000000037525
3.27,0.9563496828488081,-0.00365031715494446,0.9600000000037525
3.28,0.9563468687475413,-0.0036531312562112506,0.9600000000037525
3.29,0.956343964386989,-0.003656035616763531,0.9600000000037525
3.3,0.9563409812710383,-0.0036590187327142365,0.9600000000037525
3.31,0.9563379309353226,-0.0036620690684299184,0.9600000000037525
3.32,0.9563348249166583,-0.0036651750870941857,0.9600000000037525
3.33,0.9563316747228613,-0.003668325280891227,0.9600000000037525
3.34,0.9563284918032718,-0.0036715082004806776,0.9600000000037525
3.35,0.9563252875198536,-0.0036747124838989453,0.9600000000037525
3.36,0.9563220731191473,-0.0036779268846052204,0.9600000000037525
3.37,0.9563188597049324,-0.0036811402988201625,0.9600000000037525
3.38,0.9563156582118989,-0.003684341791853618,0.9600000000037525
3.39,0.956312479380124,-0.0036875206236285374,0.9600000000037525
3.4,0.9563093337306806,-0.0036906662730719075,0.9600000000037525
3.41,0.9563062315421939,-0.0036937684615586663,0.9600000000037525
3.42,0.9563031828285667,-0.0036968171751857737,0.9600000000037525
3.43,0.9563001973177849,-0.0036998026859675903,0.9600000000037525
3.44,0.9562972844319648,-0.003702715571787696,0.9600000000037525
3.45,0.9562944532685185,-0.0037055467352340443,0.9600000000037525
3.46,0.9562917125826664,-0.0037082874210860872,0.9600000000037525
3.47,0.956289070771071,-0.00371092923268157,0.9600000000037525
3.48,0.9562865358569046,-0.0037134641468479224,0.9600000000037525
3.49,0.9562841154760163,-0.0037158845277361907,0.9600000000037525
3.5,0.9562818168646056,-0.0037181831391469577,0.9600000000037525
3.51,0.9562796468479936,-0.0037203531557589153,0.9600000000037525
3.52,0.9562776118308515,-0.0037223881729010477,0.9600000000037525
3.53,0.9562757177886481,-0.0037242822151044574,0.9600000000037525
3.54,0.9562739702603869,-0.0037260297433656664,0.9600000000037525
3.55,0.9562723743426813,-0.00372762566107121,0.9600000000037525
3.56,0.9562709346850038,-0.0037290653187487255,0.9600000000037525
3.57,0.9562696554862876,-0.003730344517464901,0.9600000000037525
3.58,0.9562685404926395,-0.003731459511112978,0.9600000000037525
3.59,0.9562675929963792,-0.0037324070073733173,0.9600000000037525
3.6,0.9562668158361247,-0.003733184167627801,0.9600000000037525
3.61,0.9562662113981414,-0.0037337886056111325,0.9600000000037525
3.62,0.9562657816187251,-0.00373421838502741,0.9600000000037525
3.63,0.9562655279877109,-0.003734472016041601,0.9600000000037525
3.64,0.9562654515529998,-0.003734548450752717,0.9600000000037525
3.65,0.9562655529261312,-0.0037344470776212724,0.9600000000037525
3.66,0.9562658322887745,-0.0037341677149780317,0.9600000000037525
3.67,0.9562662894002134,-0.0037337106035391088,0.9600000000037525
3.68,0.9562669236056571,-0.003733076398095392,0.9600000000037525
3.69,0.9562677338454629,-0.0037322661582895877,0.9600000000037525
3.7,0.9562687186650958,-0.0037312813386567445,0.9600000000037525
3.71,0.9562698762259203,-0.003730123777832217,0.9600000000037525
3.72,0.9562712043166334,-0.0037287956871191463,0.9600000000037525
3.73,0.9562727003654536,-0.0037272996382988755,0.9600000000037525
3.74,0.9562743614528354,-0.003725638550917121,0.9600000000037525
3.75,0.9562761843248869,-0.003723815678865594,0.9600000000037525
3.76,0.9562781654071859,-0.003721834596566609,0.9600000000037525
3.77,0.9562803008192332,-0.0037196991845193095,0.9600000000037525
3.78,0.9562825863892018,-0.003717413614550691,0.9600000000037525
3.79,0.9562850176692395,-0.0037149823345130617,0.9600000000037525
3.8,0.9562875899509703,-0.0037124100527822224,0.9600000000037525
3.81,0.9562902982814746,-0.003709701722277914,0.9600000000037525
3.82,0.9562931374793635,-0.0037068625243890096,0.9600000000037525
3.83,0.956296102151255,-0.003703897852497473,0.9600000000037525
3.84,0.9562991867082586,-0.0037008132954938766,0.9600000000037525
3.85,0.9563023853827743,-0.0036976146209781735,0.9600000000037525
3.86,0.9563056922452183,-0.0036943077585341877,0.9600000000037525
3.87,0.9563091012209853,-0.0036908987827671824,0.9600000000037525
3.88,0.9563126061072604,-0.003687393896492086,0.9600000000037525
3.89,0.9563162005899575,-0.0036837994137950414,0.9600000000037525
3.9,0.9563198782604978,-0.003680121743254716,0.9600000000037525
3.91,0.9563236326325595,-0.0036763673711930345,0.9600000000037525
3.92,0.956327457158666,-0.003672542845086557,0.9600000000037525
3.93,0.9563313452466325,-0.0036686547571199712,0.9600000000037525
3.94,0.9563352902757927,-0.0036647097279598473,0.9600000000037525
3.95,0.956339285613029,-0.003660714390723463,0.9600000000037525
3.96,0.9563433246284981,-0.0036566753752543812,0.9600000000037525
3.97,0.9563474007111239,-0.003652599292628622,0.9600000000037525
3.98,0.9563515072836961,-0.0036484927200564066,0.9600000000037525
3.99,0.9563556378177099,-0.0036443621860425823,0.9600000000037525
4.0,0.9563597858477316,-0.0036402141560208934,0.9600000000037525
4.01,0.9563639449854727,-0.0036360550182797935,0.9600000000037525
4.02,0.9563681089333185,-0.0036318910704340457,0.9600000000037525
4.03,0.9563722714975432,-0.0036277285062092934,0.9600000000037525
4.04,0.9563764266009064,-0.0036235734028461364,0.9600000000037525
4.05,0.956380568294928,-0.0036194317088245054,0.9600000000037525
4.06,0.9563846907714714,-0.0036153092322811498,0.9600000000037525
4.07,0.9563887883739487,-0.0036112116298038233,0.9600000000037525
4.08,0.9563928556079334,-0.0036071443958191063,0.9600000000037525
4.09,0.956396887151155,-0.003603112852597512,0.9600000000037525
4.1,0.9564008778630373,-0.0035991221407152274,0.9600000000037525
4.11,0.9564048227935221,-0.0035951772102303936,0.9600000000037525
4.12,0.9564087171914175,-0.003591282812335006,0.9600000000037525
4.13,0.956412556512051,-0.003587443491701481,0.9600000000037525
4.14,0.956416336424356,-0.0035836635793965455,0.9600000000037525
4.15,0.9564200528173324,-0.003579947186420074,0.9600000000037525
4.16,0.9564237018058626,-0.00357629819788996,0.9600000000037525
4.17,0.9564272797359126,-0.003572720267839946,0.9600000000037525
4.18,0.9564307831891151,-0.0035692168146373993,0.9600000000037525
4.19,0.9564342089866776,-0.003565791017074882,0.9600000000037525
4.2,0.9564375541927129,-0.003562445811039594,0.9600000000037525
4.21,0.9564408161168871,-0.0035591838868653802,0.9600000000037525
4.22,0.9564439923164861,-0.0035560076872663826,0.9600000000037525
4.23,0.9564470805978112,-0.0035529194059412683,0.9600000000037525
4.24,0.9564500790170194,-0.003549920986733124,0.9600000000037525
4.25,0.9564529858802758,-0.0035470141234766883,0.9600000000037525
4.26,0.9564557997433996,-0.0035442002603529588,0.9600000000037525
4.27,0.9564585194108188,-0.003541480592933688,0.9600000000037525
4.28,0.9564611439340374,-0.003538856069715157,0.9600000000037525
4.29,0.956463672609458,-0.0035363273942945472,0.9600000000037525
4.3,0.9564661049757187,-0.0035338950280338066,0.9600000000037525
4.31,0.9564684408104325,-0.003531559193320044,0.9600000000037525
4.32,0.9564706801264445,-0.0035293198773079792,0.9600000000037525
4.33,0.9564728231675697,-0.003527176836182866,0.9600000000037525
