t_s,V_pu,delta_V_pu,V_initial_pu
4.38,1.0243005971815673,-0.005699402823238442,1.0300000000048057
4.39,1.0243026465394836,-0.005697353465322186,1.0300000000048057
4.4,1.024304528436224,-0.005695471568581745,1.0300000000048057
4.41,1.0243062464591737,-0.005693753545632063,1.0300000000048057
4.42,1.0243078045237646,-0.005692195481041162,1.0300000000048057
4.43,1.024309206858,-0.0056907931468057615,1.0300000000048057
4.44,1.0243104579865276,-0.005689542018278093,1.0300000000048057
4.45,1.0243115627142407,-0.005688437290565007,1.0300000000048057
4.46,1.0243125261095005,-0.005687473895305217,1.0300000000048057
4.47,1.0243133534870108,-0.0056866465177949355,1.0300000000048057
4.48,1.0243140503903683,-0.005685949614437469,1.0300000000048057
4.49,1.024314622574404,-0.005685377430401761,1.0300000000048057
4.5,1.024315075987253,-0.005684924017552717,1.0300000000048057
4.51,1.0243154167523367,-0.005684583252469011,1.0300000000048057
4.52,1.02431565115016,-0.005684348854645638,1.0300000000048057
4.53,1.024315785600105,-0.005684214404700683,1.0300000000048057
4.54,1.0243158266421386,-0.005684173362667133,1.0300000000048057
4.55,1.0243157809186028,-0.0056842190862029796,1.0300000000048057
4.56,1.024315655156019,-0.00568434484878666,1.0300000000048057
4.57,1.024315456147047,-0.005684543857758628,1.0300000000048057
4.58,1.0243151907325514,-0.005684809272254343,1.0300000000048057
4.59,1.0243148657839056,-0.005685134220900112,1.0300000000048057
4.6,1.0243144881854858,-0.005685511819319977,1.0300000000048057
4.61,1.0243140648174713,-0.005685935187334401,1.0300000000048057
4.62,1.0243136025389388,-0.005686397465866966,1.0300000000048057
4.63,1.0243131081713024,-0.005686891833503349,1.0300000000048057
4.64,1.0243125884821376,-0.005687411522668162,1.0300000000048057
4.65,1.0243120501694203,-0.005687949835385453,1.0300000000048057
4.66,1.0243114998462048,-0.005688500158600895,1.0300000000048057
4.67,1.024310944025792,-0.005689055979013702,1.0300000000048057
4.68,1.0243103891073855,-0.005689610897420261,1.0300000000048057
4.69,1.0243098413622882,-0.00569015864251754,1.0300000000048057
4.7,1.024309306920653,-0.005690693084152709,1.0300000000048057
4.71,1.0243087917588183,-0.005691208245987456,1.0300000000048057
4.72,1.024308301687224,-0.0056916983175816505,1.0300000000048057
4.73,1.0243078423389804,-0.005692157665825315,1.0300000000048057
4.74,1.0243074191590371,-0.0056925808457686244,1.0300000000048057
4.75,1.024307037394042,-0.0056929626107637965,1.0300000000048057
4.76,1.0243067020828267,-0.005693297921979035,1.0300000000048057
4.77,1.0243064180476191,-0.005693581957186611,1.0300000000048057
4.78,1.02430618988589,-0.0056938101189156765,1.0300000000048057
4.79,1.0243060219629452,-0.005693978041860559,1.0300000000048057
4.8,1.0243059184051924,-0.0056940815996133765,1.0300000000048057
4.81,1.024305883094112,-0.0056941169106936584,1.0300000000048057
4.82,1.0243059196609616,-0.00569408034384411,1.0300000000048057
4.83,1.024306031482166,-0.005693968522639814,1.0300000000048057
4.84,1.0243062216754304,-0.005693778329375343,1.0300000000048057
4.85,1.0243064930965482,-0.00569350690825754,1.0300000000048057
4.86,1.024306848336928,-0.0056931516678777605,1.0300000000048057
4.87,1.02430728972179,-0.005692710283015767,1.0300000000048057
4.88,1.0243078193090696,-0.005692180695736182,1.0300000000048057
4.89,1.0243084388889925,-0.0056915611158132595,1.0300000000048057
4.9,1.024309149984309,-0.0056908500204966295,1.0300000000048057
4.91,1.0243099538511968,-0.0056900461536089075,1.0300000000048057
4.92,1.0243108514807884,-0.005689148524017362,1.0300000000048057
4.93,1.02431184360133,-0.0056881564034756416,1.0300000000048057
4.94,1.024312930680949,-0.005687069323856653,1.0300000000048057
4.95,1.0243141129310145,-0.0056858870737912515,1.0300000000048057
4.96,1.0243153903100564,-0.005684609694749376,1.0300000000048057
4.97,1.0243167625282559,-0.005683237476549863,1.0300000000048057
4.98,1.0243182290524482,-0.005681770952357557,1.0300000000048057
4.99,1.024319789111642,-0.0056802108931637285,1.0300000000048057
5.0,1.0243214417030264,-0.005678558301779324,1.0300000000048057
5.01,1.0243231855984425,-0.005676814406363251,1.0300000000048057
5.02,1.0243250193512772,-0.005674980653528561,1.0300000000048057
5.03,1.0243269413037936,-0.00567305870101209,1.0300000000048057
5.04,1.0243289495948273,-0.005671050409978395,1.0300000000048057
5.05,1.024331042167868,-0.005668957836937771,1.0300000000048057
5.06,1.0243332167794494,-0.005666783225356298,1.0300000000048057
5.07,1.024335471007873,-0.005664528996932816,1.0300000000048057
5.08,1.0243378022621958,-0.005662197742609898,1.0300000000048057
5.09,1.024340207791492,-0.005659792213313697,1.0300000000048057
5.1,1.0243426846943133,-0.005657315310492406,1.0300000000048057
5.11,1.0243452299283877,-0.005654770076418014,1.0300000000048057
5.12,1.0243478403204516,-0.005652159684354174,1.0300000000048057
5.13,1.024350512576268,-0.005649487428537769,1.0300000000048057
5.14,1.0243532432907196,-0.005646756714086099,1.0300000000048057
5.15,1.024356028958041,-0.00564397104676484,1.0300000000048057
5.16,1.0243588659820717,-0.005641134022734029,1.0300000000048057
5.17,1.024361750686588,-0.0056382493182176585,1.0300000000048057
5.18,1.0243646793256094,-0.005635320679196365,1.0300000000048057
5.19,1.0243676480937367,-0.0056323519110690334,1.0300000000048057
5.2,1.0243706531364043,-0.005629346868401441,1.0300000000048057
5.21,1.0243736905601173,-0.005626309444688449,1.0300000000048057
5.22,1.0243767564425676,-0.005623243562238089,1.0300000000048057
5.23,1.024379846842667,-0.005620153162138708,1.0300000000048057
5.24,1.0243829578104302,-0.005617042194375532,1.0300000000048057
5.25,1.0243860853967197,-0.005613914608086024,1.0300000000048057
5.26,1.0243892256628084,-0.005610774341997304,1.0300000000048057
5.27,1.0243923746897543,-0.005607625315051434,1.0300000000048057
5.28,1.0243955285875534,-0.005604471417252288,1.0300000000048057
5.29,1.0243986835040764,-0.00560131650072937,1.0300000000048057
5.3,1.0244018356337394,-0.005598164371066305,1.0300000000048057
5.31,1.0244049812259222,-0.005595018778883576,1.0300000000048057
5.32,1.0244081165930896,-0.005591883411716125,1.0300000000048057
5.33,1.024411238118641,-0.00558876188616475,1.0300000000048057
5.34,1.0244143422644247,-0.005585657740381,1.0300000000048057
5.35,1.0244174255779428,-0.005582574426862941,1.0300000000048057
5.36,1.0244204846992226,-0.005579515305583094,1.0300000000048057
5.37,1.0244235163673339,-0.005576483637471874,1.0300000000048057
5.38,1.0244265174265608,-0.00557348257824497,1.0300000000048057
5.39,1.0244294848322033,-0.0055705151726024305,1.0300000000048057
5.4,1.0244324156560127,-0.005567584348793009,1.0300000000048057
5.41,1.0244353070912413,-0.0055646929135644285,1.0300000000048057
5.42,1.024438156457323,-0.005561843547482681,1.0300000000048057
5.43,1.0244409612041454,-0.005559038800660332,1.0300000000048057
5.44,1.0244437189159468,-0.005556281088858972,1.0300000000048057
5.45,1.0244464273148197,-0.005553572689986019,1.0300000000048057
5.46,1.0244490842637968,-0.005550915741008966,1.0300000000048057
5.47,1.0244516877695753,-0.005548312235230446,1.0300000000048057
5.48,1.0244542359848097,-0.005545764019996069,1.0300000000048057
5.49,1.024456727210037,-0.005543272794768628,1.0300000000048057
5.5,1.0244591598951978,-0.005540840109607981,1.0300000000048057
5.51,1.0244615326407644,-0.0055384673640412885,1.0300000000048057
5.52,1.024463844198498,-0.005536155806307841,1.0300000000048057
5.53,1.0244660934718106,-0.005533906532995125,1.0300000000048057
5.54,1.0244682795157627,-0.005531720489043046,1.0300000000048057
5.55,1.0244704015366908,-0.00552959846811496,1.0300000000048057
5.56,1.0244724588914715,-0.0055275411133342,1.0300000000048057
5.57,1.0244744510864376,-0.005525548918368095,1.0300000000048057
5.58,1.0244763777759474,-0.0055236222288583825,1.0300000000048057
5.59,1.0244782387606266,-0.005521761244179135,1.0300000000048057
5.6,1.0244800339852749,-0.005519966019530864,1.0300000000048057
5.61,1.0244817635364698,-0.005518236468335935,1.0300000000048057
5.62,1.0244834276398662,-0.00551657236493952,1.0300000000048057
5.63,1.0244850266572092,-0.005514973347596541,1.0300000000048057
5.64,1.024486561083051,-0.005513438921754821,1.0300000000048057
5.65,1.0244880315412344,-0.005511968463571382,1.0300000000048057
5.66,1.0244894387811003,-0.0055105612237054125,1.0300000000048057
5.67,1.0244907836734658,-0.005509216331339939,1.0300000000048057
5.68,1.024492067206379,-0.005507932798426651,1.0300000000048057
5.69,1.02449329048066,-0.00550670952414567,1.0300000000048057
5.7,1.0244944547052566,-0.005505545299549164,1.0300000000048057
5.71,1.0244955611924045,-0.005504438812401258,1.0300000000048057
5.72,1.0244966113526397,-0.005503388652166041,1.0300000000048057
5.73,1.024497606689642,-0.005502393315163667,1.0300000000048057
5.74,1.024498548794961,-0.005501451209844799,1.0300000000048057
5.75,1.0244994393426092,-0.0055005606621965075,1.0300000000048057
5.76,1.0245002800835563,-0.005499719921249424,1.0300000000048057
5.77,1.0245010728401336,-0.005498927164672152,1.0300000000048057
5.78,1.0245018195003623,-0.005498180504443395,1.0300000000048057
5.79,1.0245025220122221,-0.005497477992583599,1.0300000000048057
5.8,1.0245031823778876,-0.005496817626918116,1.0300000000048057
5.81,1.0245038026479063,-0.005496197356899435,1.0300000000048057
5.82,1.0245043849153996,-0.005495615089406103,1.0300000000048057
5.83,1.0245049313102357,-0.00549506869457006,1.0300000000048057
5.84,1.0245054439932268,-0.005494556011578888,1.0300000000048057
5.85,1.0245059251503539,-0.005494074854451858,1.0300000000048057
5.86,1.0245063769870313,-0.005493623017774452,1.0300000000048057
5.87,1.0245068017224273,-0.005493198282378486,1.0300000000048057
5.88,1.024507201583856,-0.0054927984209496294,1.0300000000048057
5.89,1.0245075788012366,-0.005492421203569187,1.0300000000048057
5.9,1.0245079356016615,-0.005492064403144203,1.0300000000048057
5.91,1.0245082742040572,-0.005491725800748526,1.0300000000048057
5.92,1.0245085968139607,-0.005491403190845068,1.0300000000048057
5.93,1.02450890561843,-0.005491094386375739,1.0300000000048057
5.94,1.0245092027810787,-0.005490797223727029,1.0300000000048057
5.95,1.0245094904372671,-0.005490509567538604,1.0300000000048057
5.96,1.0245097706894366,-0.005490229315369133,1.0300000000048057
5.97,1.0245100456026206,-0.005489954402185138,1.0300000000048057
5.98,1.0245103172001169,-0.005489682804688867,1.0300000000048057
5.99,1.0245105874593412,-0.005489412545464534,1.0300000000048057
6.0,1.0245108583078704,-0.0054891416969353735,1.0300000000048057
6.01,1.0245111316196711,-0.0054888683851346265,1.0300000000048057
6.02,1.0245114092115388,-0.005488590793266912,1.0300000000048057
6.03,1.024511692839718,-0.005488307165087747,1.0300000000048057
6.04,1.024511984196759,-0.005488015808046809,1.0300000000048057
6.05,1.0245122849085586,-0.0054877150962471255,1.0300000000048057
6.06,1.0245125965316402,-0.005487403473165564,1.0300000000048057
6.07,1.024512920550633,-0.005487079454172816,1.0300000000048057
6.08,1.0245132583759815,-0.005486741628824232,1.0300000000048057
6.09,1.0245136113418765,-0.005486388662929276,1.0300000000048057
6.1,1.0245139807044055,-0.005486019300400269,1.0300000000048057
6.11,1.0245143676399298,-0.005485632364875981,1.0300000000048057
6.12,1.0245147732436848,-0.005485226761120954,1.0300000000048057
6.13,1.0245151985286032,-0.005484801476202561,1.0300000000048057
6.14,1.0245156444243588,-0.005484355580446909,1.0300000000048057
6.15,1.024516111776634,-0.005483888228171807,1.0300000000048057
6.16,1.0245166013466014,-0.005483398658204353,1.0300000000048057
6.17,1.0245171138106222,-0.005482886194183578,1.0300000000048057
6.18,1.0245176497601636,-0.005482350244642165,1.0300000000048057
6.19,1.0245182097019134,-0.005481790302892309,1.0300000000048057
6.2,1.0245187940581097,-0.005481205946695988,1.0300000000048057
6.21,1.024519403167066,-0.005480596837739826,1.0300000000048057
6.22,1.0245200372838923,-0.005479962720913445,1.0300000000048057
6.23,1.0245206965814084,-0.005479303423397308,1.0300000000048057
6.24,1.024521381151244,-0.005478618853561823,1.0300000000048057
6.25,1.0245220910051096,-0.005477908999696135,1.0300000000048057
6.26,1.0245228260762482,-0.0054771739285575105,1.0300000000048057
6.27,1.0245235862210518,-0.005476413783753964,1.0300000000048057
6.28,1.0245243712208312,-0.005475628783974562,1.0300000000048057
6.29,1.0245251807837463,-0.005474819221059413,1.0300000000048057
6.3,1.02452601454687,-0.005473985457935759,1.0300000000048057
6.31,1.0245268720784027,-0.005473127926403087,1.0300000000048057
6.32,1.024527752880002,-0.005472247124803653,1.0300000000048057
6.33,1.0245286563892453,-0.005471343615560453,1.0300000000048057
6.34,1.0245295819821991,-0.005470418022606616,1.0300000000048057
6.35,1.0245305289760887,-0.005469471028717088,1.0300000000048057
6.36,1.0245314966320793,-0.005468503372726419,1.0300000000048057
6.37,1.0245324841581265,-0.005467515846679261,1.0300000000048057
6.38,1.0245334907119183,-0.005466509292887389,1.0300000000048057
6.39,1.0245345154038867,-0.005465484600919002,1.0300000000048057
6.4,1.0245355573002726,-0.005464442704533168,1.0300000000048057
6.41,1.024536615426258,-0.00546338457854767,1.0300000000048057
6.42,1.0245376887691353,-0.005462311235670425,1.0300000000048057
6.43,1.0245387762815052,-0.00546122372330049,1.0300000000048057
6.44,1.0245398768845253,-0.005460123120280436,1.0300000000048057
6.45,1.0245409894711501,-0.005459010533655606,1.0300000000048057
6.46,1.0245421129094066,-0.005457887095399183,1.0300000000048057
6.47,1.0245432460456592,-0.005456753959146576,1.0300000000048057
6.48,1.024544387707873,-0.005455612296932699,1.0300000000048057
6.49,1.0245455367088663,-0.00545446329593946,1.0300000000048057
6.5,1.0245466918495405,-0.005453308155265235,1.0300000000048057
6.51,1.0245478519220832,-0.005452148082722541,1.0300000000048057
6.52,1.0245490157131387,-0.005450984291667016,1.0300000000048057
6.53,1.0245501820069267,-0.005449817997879025,1.0300000000048057
6.54,1.0245513495883254,-0.0054486504164803495,1.0300000000048057
6.55,1.0245525172458871,-0.005447482758918598,1.0300000000048057
6.56,1.0245536837747968,-0.005446316230008907,1.0300000000048057
6.57,1.0245548479797673,-0.00544515202503848,1.0300000000048057
6.58,1.0245560086778462,-0.005443991326959496,1.0300000000048057
6.59,1.0245571647011575,-0.005442835303648197,1.0300000000048057
6.6,1.0245583148995518,-0.005441685105253891,1.0300000000048057
6.61,1.0245594581431667,-0.005440541861639003,1.0300000000048057
6.62,1.0245605933248907,-0.005439406679915049,1.0300000000048057
6.63,1.0245617193627372,-0.005438280642068527,1.0300000000048057
6.64,1.0245628352021012,-0.005437164802704508,1.0300000000048057
6.65,1.024563939817922,-0.0054360601868836955,1.0300000000048057
6.66,1.0245650322167308,-0.005434967788074951,1.0300000000048057
6.67,1.024566111438583,-0.005433888566222844,1.0300000000048057
6.68,1.024567176558881,-0.005432823445924662,1.0300000000048057
6.69,1.0245682266900702,-0.005431773314735544,1.0300000000048057
6.7,1.0245692609832204,-0.005430739021585307,1.0300000000048057
6.71,1.0245702786294888,-0.005429721375316943,1.0300000000048057
6.72,1.024571278861449,-0.005428721143356796,1.0300000000048057
6.73,1.0245722609543058,-0.00542773905049998,1.0300000000048057
6.74,1.0245732242269776,-0.00542677577782813,1.0300000000048057
6.75,1.0245741680430587,-0.005425831961747063,1.0300000000048057
6.76,1.0245750918116492,-0.005424908193156552,1.0300000000048057
6.77,1.0245759949880666,-0.00542400501673912,1.0300000000048057
6.78,1.0245768770744283,-0.005423122930377389,1.0300000000048057
6.79,1.02457773762011,-0.005422262384695786,1.0300000000048057
6.8,1.024578576222079,-0.005421423782726809,1.0300000000048057
6.81,1.0245793925251099,-0.00542060747969586,1.0300000000048057
6.82,1.0245801862218786,-0.005419813782927108,1.0300000000048057
6.83,1.024580957052934,-0.005419042951871678,1.0300000000048057
6.84,1.0245817048065573,-0.005418295198248435,1.0300000000048057
6.85,1.0245824293185088,-0.005417570686296891,1.0300000000048057
6.86,1.0245831304716584,-0.00541686953314735,1.0300000000048057
6.87,1.0245838081955128,-0.005416191809292981,1.0300000000048057
6.88,1.024584462465635,-0.005415537539170678,1.0300000000048057
6.89,1.0245850933029592,-0.0054149067018465225,1.0300000000048057
6.9,1.0245857007730121,-0.005414299231793596,1.0300000000048057
6.91,1.0245862849850373,-0.005413715019768395,1.0300000000048057
6.92,1.024586846091027,-0.005413153913778723,1.0300000000048057
6.93,1.0245873842846684,-0.005412615720137293,1.0300000000048057
6.94,1.0245878998002076,-0.005412100204598147,1.0300000000048057
6.95,1.0245883929112283,-0.005411607093577464,1.0300000000048057
6.96,1.0245888639293683,-0.005411136075437417,1.0300000000048057
6.97,1.0245893132029547,-0.005410686801851083,1.0300000000048057
6.98,1.0245897411155787,-0.005410258889227082,1.0300000000048057
6.99,1.024590148084608,-0.005409851920197717,1.0300000000048057
7.0,1.0245905345596462,-0.0054094654451595225,1.0300000000048057
7.01,1.0245909010209338,-0.005409098983871985,1.0300000000048057
7.02,1.024591247977713,-0.005408752027092678,1.0300000000048057
7.03,1.0245915759665412,-0.005408424038264581,1.0300000000048057
7.04,1.0245918855495708,-0.005408114455234925,1.0300000000048057
7.05,1.0245921773128004,-0.0054078226920053485,1.0300000000048057
7.06,1.0245924518642924,-0.005407548140513363,1.0300000000048057
7.07,1.0245927098323735,-0.005407290172432244,1.0300000000048057
7.08,1.0245929518638182,-0.00540704814098758,1.0300000000048057
7.09,1.0245931786220113,-0.005406821382794469,1.0300000000048057
7.1,1.024593390785109,-0.005406609219696712,1.0300000000048057
7.11,1.0245935890442,-0.00540641096060579,1.0300000000048057
7.12,1.0245937741014586,-0.005406225903347162,1.0300000000048057
7.13,1.0245939466683052,-0.005406053336500571,1.0300000000048057
7.14,1.0245941074635843,-0.00540589254122148,1.0300000000048057
7.15,1.0245942572117488,-0.005405742793056945,1.0300000000048057
7.16,1.024594396641062,-0.005405603363743738,1.0300000000048057
7.17,1.0245945264818301,-0.005405473522975601,1.0300000000048057
7.18,1.0245946474646501,-0.005405352540155617,1.0300000000048057
7.19,1.0245947603186993,-0.0054052396861064,1.0300000000048057
7.2,1.024594865770047,-0.005405134234758746,1.0300000000048057
7.21,1.024594964540012,-0.0054050354647936505,1.0300000000048057
7.22,1.0245950573435578,-0.0054049426612479134,1.0300000000048057
7.23,1.024595144887729,-0.005404855117076668,1.0300000000048057
7.24,1.0245952278701376,-0.005404772134668168,1.0300000000048057
7.25,1.024595306977502,-0.005404693027303731,1.0300000000048057
7.26,1.024595382884227,-0.005404617120578825,1.0300000000048057
7.27,1.0245954562510535,-0.005404543753752211,1.0300000000048057
7.28,1.0245955277237526,-0.005404472281053119,1.0300000000048057
7.29,1.0245955979318873,-0.005404402072918479,1.0300000000048057
7.3,1.0245956674876309,-0.00540433251717487,1.0300000000048057
7.31,1.0245957369846503,-0.005404263020155398,1.0300000000048057
7.32,1.0245958069970567,-0.005404193007749081,1.0300000000048057
7.33,1.0245958780784141,-0.005404121926391614,1.0300000000048057
7.34,1.0245959507608258,-0.005404049243979969,1.0300000000048057
7.35,1.0245960255540805,-0.0054039744507252685,1.0300000000048057
7.36,1.024596102944874,-0.005403897059931717,1.0300000000048057
7.37,1.0245961833960937,-0.005403816608712031,1.0300000000048057
7.38,1.0245962673461828,-0.005403732658622928,1.0300000000048057
7.39,1.0245963552085668,-0.005403644796238893,1.0300000000048057
7.4,1.0245964473711546,-0.00540355263365111,1.0300000000048057
7.41,1.0245965441959124,-0.005403455808893343,1.0300000000048057
7.42,1.0245966460185005,-0.005403353986305204,1.0300000000048057
7.43,1.0245967531479916,-0.005403246856814148,1.0300000000048057
7.44,1.0245968658666502,-0.005403134138155519,1.0300000000048057
7.45,1.0245969844297824,-0.005403015575023318,1.0300000000048057
7.46,1.0245971090656567,-0.00540289093914903,1.0300000000048057
7.47,1.0245972399754883,-0.005402760029317388,1.0300000000048057
7.48,1.0245973773334935,-0.005402622671312196,1.0300000000048057
7.49,1.0245975212870042,-0.005402478717801529,1.0300000000048057
7.5,1.024597671956648,-0.005402328048157656,1.0300000000048057
7.51,1.024597829436591,-0.0054021705682147925,1.0300000000048057
7.52,1.0245979937948397,-0.005402006209966004,1.0300000000048057
7.53,1.0245981650735987,-0.00540183493120705,1.0300000000048057
7.54,1.0245983432896868,-0.005401656715118941,1.0300000000048057
7.55,1.0245985284350079,-0.005401471569797867,1.0300000000048057
7.56,1.0245987204770732,-0.005401279527732505,1.0300000000048057
7.57,1.0245989193595741,-0.005401080645231593,1.0300000000048057
7.58,1.024599125003001,-0.005400875001804639,1.0300000000048057
7.59,1.0245993373053088,-0.005400662699496905,1.0300000000048057
7.6,1.0245995561426249,-0.005400443862180859,1.0300000000048057
7.61,1.024599781369998,-0.005400218634807663,1.0300000000048057
7.62,1.024600012822184,-0.0053999871826218016,1.0300000000048057
7.63,1.0246002503144678,-0.005399749690337963,1.0300000000048057
7.64,1.0246004936435178,-0.005399506361287942,1.0300000000048057
7.65,1.0246007425882693,-0.005399257416536463,1.0300000000048057
7.66,1.0246009969108383,-0.005399003093967458,1.0300000000048057
7.67,1.0246012563574542,-0.005398743647351489,1.0300000000048057
7.68,1.0246015206594206,-0.0053984793453851765,1.0300000000048057
7.69,1.0246017895340918,-0.005398210470713982,1.0300000000048057
7.7,1.0246020626858654,-0.005397937318940338,1.0300000000048057
7.71,1.0246023398071902,-0.005397660197615561,1.0300000000048057
7.72,1.0246026205795844,-0.005397379425221338,1.0300000000048057
7.73,1.0246029046746634,-0.005397095330142321,1.0300000000048057
7.74,1.024603191755172,-0.005396808249633844,1.0300000000048057
7.75,1.0246034814760188,-0.0053965185287869755,1.0300000000048057
7.76,1.0246037734853122,-0.005396226519493563,1.0300000000048057
7.77,1.0246040674253951,-0.005395932579410623,1.0300000000048057
7.78,1.0246043629338755,-0.00539563707093027,1.0300000000048057
7.79,1.0246046596446454,-0.005395340360160317,1.0300000000048057
7.8,1.024604957188899,-0.005395042815906637,1.0300000000048057
7.81,1.0246052551961309,-0.005394744808674856,1.0300000000048057
7.82,1.0246055532951246,-0.005394446709681144,1.0300000000048057
7.83,1.0246058511149243,-0.005394148889881434,1.0300000000048057
7.84,1.0246061482857884,-0.005393851719017295,1.0300000000048057
7.85,1.024606444440125,-0.005393555564680685,1.0300000000048057
7.86,1.0246067392133993,-0.005393260791406451,1.0300000000048057
7.87,1.024607032245027,-0.005392967759778822,1.0300000000048057
7.88,1.0246073231792312,-0.005392676825574538,1.0300000000048057
7.89,1.024607611665881,-0.005392388338924636,1.0300000000048057
7.9,1.024607897361295,-0.005392102643510643,1.0300000000048057
7.91,1.0246081799290174,-0.005391820075788312,1.0300000000048057
7.92,1.0246084590405649,-0.005391540964240882,1.0300000000048057
7.93,1.0246087343761356,-0.005391265628670094,1.0300000000048057
7.94,1.0246090056252863,-0.005390994379519398,1.0300000000048057
7.95,1.024609272487578,-0.0053907275172278,1.0300000000048057
7.96,1.0246095346731767,-0.005390465331629013,1.0300000000048057
7.97,1.0246097919034283,-0.005390208101377469,1.0300000000048057
7.98,1.0246100439113872,-0.005389956093418524,1.0300000000048057
7.99,1.0246102904423113,-0.005389709562494405,1.0300000000048057
8.0,1.0246105312541167,-0.005389468750689019,1.0300000000048057
8.01,1.0246107661177921,-0.0053892338870136225,1.0300000000048057
8.02,1.0246109948177777,-0.0053890051870280065,1.0300000000048057
8.03,1.0246112171523005,-0.005388782852505214,1.0300000000048057
8.04,1.0246114329336697,-0.005388567071135997,1.0300000000048057
8.05,1.0246116419885365,-0.005388358016269246,1.0300000000048057
8.06,1.0246118441581078,-0.0053881558466979396,1.0300000000048057
8.07,1.0246120392983264,-0.005387960706479289,1.0300000000048057
8.08,1.0246122272800082,-0.005387772724797513,1.0300000000048057
8.09,1.0246124079889416,-0.00538759201586414,1.0300000000048057
8.1,1.0246125813259481,-0.005387418678857614,1.0300000000048057
8.11,1.0246127472069044,-0.00538725279790131,1.0300000000048057
8.12,1.0246129055627289,-0.005387094442076856,1.0300000000048057
8.13,1.0246130563393314,-0.00538694366547432,1.0300000000048057
8.14,1.0246131994975225,-0.00538680050728324,1.0300000000048057
8.15,1.024613335012894,-0.005386664991911649,1.0300000000048057
8.16,1.0246134628756611,-0.0053865371291446085,1.0300000000048057
8.17,1.0246135830904752,-0.005386416914330505,1.0300000000048057
8.18,1.0246136956761989,-0.005386304328606872,1.0300000000048057
8.19,1.024613800665656,-0.005386199339149744,1.0300000000048057
8.2,1.0246138981053479,-0.0053861018994578735,1.0300000000048057
8.21,1.024613988055143,-0.005386011949662706,1.0300000000048057
8.22,1.0246140705879372,-0.005385929416868551,1.0300000000048057
8.23,1.0246141457892906,-0.0053858542155151845,1.0300000000048057
8.24,1.0246142137570384,-0.00538578624776731,1.0300000000048057
8.25,1.0246142746008788,-0.0053857254039269,1.0300000000048057
8.26,1.0246143284419365,-0.0053856715628692875,1.0300000000048057
8.27,1.0246143754123094,-0.005385624592496363,1.0300000000048057
8.28,1.0246144156545953,-0.005385584350210415,1.0300000000048057
8.29,1.0246144493214002,-0.005385550683405516,1.0300000000048057
8.3,1.0246144765748322,-0.00538552342997356,1.0300000000048057
8.31,1.0246144975859774,-0.005385502418828292,1.0300000000048057
8.32,1.0246145125343666,-0.005385487470439099,1.0300000000048057
8.33,1.0246145216074303,-0.005385478397375465,1.0300000000048057
8.34,1.024614524999942,-0.005385475004863638,1.0300000000048057
8.35,1.024614522913454,-0.005385477091351731,1.0300000000048057
8.36,1.024614515555727,-0.005385484449078826,1.0300000000048057
8.37,1.024614503140153,-0.005385496864652728,1.0300000000048057
8.38,1.0246144858851762,-0.005385514119629509,1.0300000000048057
8.39,1.02461446401371,-0.005385535991095702,1.0300000000048057
8.4,1.0246144377525541,-0.005385562252251619,1.0300000000048057
8.41,1.0246144073318122,-0.005385592672993544,1.0300000000048057
8.42,1.0246143729843111,-0.00538562702049461,1.0300000000048057
8.43,1.0246143349450234,-0.00538566505978233,1.0300000000048057
8.44,1.0246142934504956,-0.0053857065543101434,1.0300000000048057
8.45,1.0246142487382797,-0.005385751266526073,1.0300000000048057
8.46,1.024614201046377,-0.0053857989584287225,1.0300000000048057
8.47,1.024614150612685,-0.005385849392120834,1.0300000000048057
8.48,1.0246140976744595,-0.005385902330346193,1.0300000000048057
8.49,1.02461404246778,-0.005385957537025643,1.0300000000048057
8.5,1.0246139852270362,-0.0053860147777695655,1.0300000000048057
8.51,1.0246139261844205,-0.005386073820385251,1.0300000000048057
8.52,1.0246138655694377,-0.005386134435368062,1.0300000000048057
8.53,1.0246138036084302,-0.005386196396375498,1.0300000000048057
8.54,1.0246137405241167,-0.0053862594806890485,1.0300000000048057
8.55,1.0246136765351472,-0.005386323469658505,1.0300000000048057
8.56,1.0246136118556817,-0.005386388149124066,1.0300000000048057
8.57,1.024613546694978,-0.005386453309827788,1.0300000000048057
8.58,1.0246134812570074,-0.005386518747798386,1.0300000000048057
8.59,1.024613415740079,-0.005386584264726713,1.0300000000048057
8.6,1.0246133503364991,-0.005386649668306598,1.0300000000048057
8.61,1.0246132852322345,-0.005386714772571244,1.0300000000048057
8.62,1.024613220606611,-0.005386779398194763,1.0300000000048057
8.63,1.0246131566320238,-0.0053868433727819465,1.0300000000048057
8.64,1.024613093473675,-0.00538690653113072,1.0300000000048057
8.65,1.0246130312893305,-0.005386968715475282,1.0300000000048057
8.66,1.024612970229097,-0.005387029775708818,1.0300000000048057
8.67,1.0246129104352306,-0.005387089569575121,1.0300000000048057
8.68,1.0246128520419524,-0.005387147962853334,1.0300000000048057
8.69,1.024612795175304,-0.005387204829501835,1.0300000000048057
8.7,1.0246127399530112,-0.0053872600517945735,1.0300000000048057
8.71,1.0246126864843756,-0.005387313520430093,1.0300000000048057
8.72,1.024612634870193,-0.005387365134612798,1.0300000000048057
8.73,1.024612585202683,-0.005387414802122681,1.0300000000048057
8.74,1.0246125375654516,-0.005387462439354174,1.0300000000048057
8.75,1.0246124920334672,-0.005387507971338579,1.0300000000048057
