t_s,delta_p_pu,p_abs_pu,p_initial_pu,delta_q_pu,q_abs_pu,q_initial_pu,asset_type,device_name
0.26,0.05084341352580751,1.162080731996,1.1112373184701925,0.09762176866424245,0.27727205567042296,0.17965028700618052,SG-slack,gen-3
0.27,0.0519943073525973,1.1632316258227897,1.1112373184701925,0.056368053335039164,0.23601834034121968,0.17965028700618052,SG-slack,gen-3
0.28,0.05005728287784114,1.1612946013480336,1.1112373184701925,0.02476440955338876,0.2044146965595693,0.17965028700618052,SG-slack,gen-3
0.29,0.06279298204980165,1.1740303005199941,1.1112373184701925,0.01752929655475329,0.19717958356093382,0.17965028700618052,SG-slack,gen-3
0.3,0.07640170281679824,1.1876390212869905,1.1112373184701925,0.01771933922922235,0.19736962623540286,0.17965028700618052,SG-slack,gen-3
0.31,0.0767213214663583,1.1879586399365507,1.1112373184701925,0.023697780988467823,0.20334806799464833,0.17965028700618052,SG-slack,gen-3
0.32,0.07195842332643039,1.1831957417966228,1.1112373184701925,0.02918854794303724,0.20883883494921776,0.17965028700618052,SG-slack,gen-3
0.33,0.06874818284176176,1.1799855013119542,1.1112373184701925,0.02783736832336955,0.20748765532955005,0.17965028700618052,SG-slack,gen-3
0.34,0.06904108606192,1.1802784045321124,1.1112373184701925,0.022936148659366745,0.20258643566554724,0.17965028700618052,SG-slack,gen-3
0.35,0.07336880171812779,1.1846061201883202,1.1112373184701925,0.018914199572467556,0.19856448657864806,0.17965028700618052,SG-slack,gen-3
0.36,0.07929115517599991,1.1905284736461923,1.1112373184701925,0.01717020970915429,0.1968204967153348,0.17965028700618052,SG-slack,gen-3
0.37,0.08412526028227196,1.1953625787524644,1.1112373184701925,0.01741651760547146,0.197066804611652,0.17965028700618052,SG-slack,gen-3
0.38,0.08743353635003334,1.1986708548202258,1.1112373184701925,0.01818953015231564,0.19783981715849613,0.17965028700618052,SG-slack,gen-3
0.39,0.09010794164923365,1.2013452601194259,1.1112373184701925,0.018117632161437157,0.19776791916761766,0.17965028700618052,SG-slack,gen-3
0.4,0.093145511060467,1.2043828295306596,1.1112373184701925,0.017032991339097456,0.196683278345278,0.17965028700618052,SG-slack,gen-3
0.41,0.09702706214050424,1.2082643806106967,1.1112373184701925,0.015558842678247035,0.19520912968442755,0.17965028700618052,SG-slack,gen-3
0.42,0.10153084185255432,1.2127681603227467,1.1112373184701925,0.014319643961431892,0.1939699309676124,0.17965028700618052,SG-slack,gen-3
0.43,0.10612658142293892,1.2173638998931313,1.1112373184701925,0.013556268150454931,0.19320655515663546,0.17965028700618052,SG-slack,gen-3
0.44,0.11046725789060738,1.2217045763607999,1.1112373184701925,0.013112542607436441,0.19276282961361696,0.17965028700618052,SG-slack,gen-3
0.45,0.11452959619254036,1.2257669146627328,1.1112373184701925,0.012690536898226305,0.19234082390440682,0.17965028700618052,SG-slack,gen-3
0.46,0.11847935155749265,1.2297166700276851,1.1112373184701925,0.0121190312907877,0.1917693182969682,0.17965028700618052,SG-slack,gen-3
0.47,0.12247215968077488,1.2337094781509672,1.1112373184701925,0.011421260959537001,0.19107154796571751,0.17965028700618052,SG-slack,gen-3
0.48,0.12653663640266455,1.237773954872857,1.1112373184701925,0.010720389009516032,0.19037067601569654,0.17965028700618052,SG-slack,gen-3
0.49,0.13059131206644328,1.2418286305366357,1.1112373184701925,0.010118334839467604,0.18976862184564813,0.17965028700618052,SG-slack,gen-3
0.5,0.13453298044050616,1.2457702989106985,1.1112373184701925,0.009636437917239797,0.1892867249234203,0.17965028700618052,SG-slack,gen-3
0.51,0.1383047341544943,1.249542052624687,1.1112373184701925,0.009233898458270585,0.1888841854644511,0.17965028700618052,SG-slack,gen-3
0.52,0.14190603801487497,1.2531433564850676,1.1112373184701925,0.008861725864012852,0.18851201287019337,0.17965028700618052,SG-slack,gen-3
0.53,0.14536185461437048,1.256599173084563,1.1112373184701925,0.00850039809324773,0.18815068509942826,0.17965028700618052,SG-slack,gen-3
0.54,0.1486877359151042,1.2599250543852967,1.1112373184701925,0.008162019351319636,0.18781230635750015,0.17965028700618052,SG-slack,gen-3
0.55,0.1518763594341969,1.2631136779043894,1.1112373184701925,0.007870011622453951,0.18752029862863445,0.17965028700618052,SG-slack,gen-3
0.56,0.15490625370795866,1.266143572178151,1.1112373184701925,0.007639022813426333,0.18728930981960684,0.17965028700618052,SG-slack,gen-3
0.57,0.15775777069527336,1.2689950891654658,1.1112373184701925,0.0074686174609277164,0.18711890446710824,0.17965028700618052,SG-slack,gen-3
0.58,0.16042248543992255,1.271659803910115,1.1112373184701925,0.007349596867846254,0.18699988387402677,0.17965028700618052,SG-slack,gen-3
0.59,0.16290224673530954,1.274139565205502,1.1112373184701925,0.007273572552132759,0.18692385955831328,0.17965028700618052,SG-slack,gen-3
0.6,0.16520261093151434,1.2764399294017068,1.1112373184701925,0.007237964588619837,0.18688825159480035,0.17965028700618052,SG-slack,gen-3
0.61,0.1673273331828982,1.2785646516530906,1.1112373184701925,0.007244869565785105,0.18689515657196562,0.17965028700618052,SG-slack,gen-3
0.62,0.16927720079742994,1.2805145192676224,1.1112373184701925,0.007297026879729324,0.18694731388590985,0.17965028700618052,SG-slack,gen-3
0.63,0.1710522049539995,1.282289523424192,1.1112373184701925,0.007394797931388775,0.18704508493756927,0.17965028700618052,SG-slack,gen-3
0.64,0.17265417049453488,1.2838914889647273,1.1112373184701925,0.007535823140559268,0.1871861101467398,0.17965028700618052,SG-slack,gen-3
0.65,0.17408780320842876,1.2853251216786212,1.1112373184701925,0.007716529672038409,0.18736681667821894,0.17965028700618052,SG-slack,gen-3
0.66,0.17536000417214168,1.2865973226423342,1.1112373184701925,0.0079337342729798,0.18758402127916032,0.17965028700618052,SG-slack,gen-3
0.67,0.17647853992834395,1.2877158583985364,1.1112373184701925,0.00818522482144395,0.18783551182762448,0.17965028700618052,SG-slack,gen-3
0.68,0.17745115916389445,1.288688477634087,1.1112373184701925,0.008469346801806919,0.18811963380798744,0.17965028700618052,SG-slack,gen-3
0.69,0.1782855051206489,1.2895228235908414,1.1112373184701925,0.008784288343084524,0.18843457534926503,0.17965028700618052,SG-slack,gen-3
0.7,0.17898949117664703,1.2902268096468394,1.1112373184701925,0.009127685902092042,0.18877797290827256,0.17965028700618052,SG-slack,gen-3
0.71,0.1795716255352712,1.2908089440054638,1.1112373184701925,0.009496705484974456,0.18914699249115496,0.17965028700618052,SG-slack,gen-3
0.72,0.18004101266589836,1.291278331136091,1.1112373184701925,0.009888368559438573,0.18953865556561908,0.17965028700618052,SG-slack,gen-3
0.73,0.18040709037880798,1.2916444088490004,1.1112373184701925,0.010299817412298766,0.1899501044184793,0.17965028700618052,SG-slack,gen-3
0.74,0.18067932043068466,1.2919166389008772,1.1112373184701925,0.010728377849207025,0.19037866485538754,0.17965028700618052,SG-slack,gen-3
0.75,0.1808669981793918,1.2921043166495843,1.1112373184701925,0.011171471573812984,0.1908217585799935,0.17965028700618052,SG-slack,gen-3
0.76,0.18097920304011267,1.2922165215103052,1.1112373184701925,0.011626511524874835,0.19127679853105536,0.17965028700618052,SG-slack,gen-3
0.77,0.18102481088430739,1.2922621293544998,1.1112373184701925,0.012090871091146897,0.19174115809732742,0.17965028700618052,SG-slack,gen-3
0.78,0.18101248318039073,1.2922498016505832,1.1112373184701925,0.012561930689270764,0.1922122176954513,0.17965028700618052,SG-slack,gen-3
0.79,0.18095060220491957,1.2921879206751121,1.1112373184701925,0.01303715025976445,0.19268743726594495,0.17965028700618052,SG-slack,gen-3
0.8,0.18084717546816187,1.2920844939383542,1.1112373184701925,0.013514118214749984,0.1931644052209305,0.17965028700618052,SG-slack,gen-3
0.81,0.18070974915548954,1.2919470676256821,1.1112373184701925,0.013990562204288093,0.19364084921046862,0.17965028700618052,SG-slack,gen-3
0.82,0.18054535352344314,1.2917826719936356,1.1112373184701925,0.014464337836979679,0.1941146248431602,0.17965028700618052,SG-slack,gen-3
0.83,0.18036047728876267,1.291597795758955,1.1112373184701925,0.014933418976594648,0.19458370598277516,0.17965028700618052,SG-slack,gen-3
0.84,0.1801610547821339,1.2913983732523262,1.1112373184701925,0.01539590156260591,0.19504618856878642,0.17965028700618052,SG-slack,gen-3
0.85,0.17995245243432503,1.2911897709045177,1.1112373184701925,0.01585001779787824,0.19550030480405878,0.17965028700618052,SG-slack,gen-3
0.86,0.1797394520469158,1.2909767705171082,1.1112373184701925,0.01629415061228778,0.1959444376184683,0.17965028700618052,SG-slack,gen-3
0.87,0.17952623640569537,1.2907635548758878,1.1112373184701925,0.016726841042504985,0.1963771280486855,0.17965028700618052,SG-slack,gen-3
0.88,0.179316383544828,1.2905537020150206,1.1112373184701925,0.01714678788394835,0.19679707489012885,0.17965028700618052,SG-slack,gen-3
0.89,0.17911287216016747,1.29035019063036,1.1112373184701925,0.017552843438968152,0.19720313044514867,0.17965028700618052,SG-slack,gen-3
0.9,0.17891809609448442,1.2901554145646768,1.1112373184701925,0.01794400936190397,0.19759429636808448,0.17965028700618052,SG-slack,gen-3
0.91,0.1787338845512313,1.2899712030214237,1.1112373184701925,0.01831943401032128,0.19796972101650182,0.17965028700618052,SG-slack,gen-3
0.92,0.17856152553923235,1.2897988440094248,1.1112373184701925,0.01867841029875012,0.19832869730493063,0.17965028700618052,SG-slack,gen-3
0.93,0.17840179227287073,1.2896391107430631,1.1112373184701925,0.01902037233195328,0.1986706593381338,0.17965028700618052,SG-slack,gen-3
0.94,0.17825497310063523,1.2894922915708278,1.1112373184701925,0.019344889956386137,0.19899517696256666,0.17965028700618052,SG-slack,gen-3
0.95,0.17812090558001248,1.2893582240502048,1.1112373184701925,0.019651661514910206,0.1993019485210907,0.17965028700618052,SG-slack,gen-3
0.96,0.17799901431910756,1.2892363327893002,1.1112373184701925,0.01994050570598686,0.19959079271216737,0.17965028700618052,SG-slack,gen-3
0.97,0.17788835165200367,1.2891256701221963,1.1112373184701925,0.020211353269255737,0.19986164027543624,0.17965028700618052,SG-slack,gen-3
0.98,0.1777876400895151,1.2890249585597076,1.1112373184701925,0.020464238700572825,0.20011452570675334,0.17965028700618052,SG-slack,gen-3
0.99,0.17769531573591907,1.2889326342061116,1.1112373184701925,0.02069929185630685,0.2003495788624874,0.17965028700618052,SG-slack,gen-3
1.0,0.17760957228374805,1.2888468907539405,1.1112373184701925,0.020916729245492458,0.200567016251673,0.17965028700618052,SG-slack,gen-3
1.01,0.17752840529589597,1.2887657237660886,1.1112373184701925,0.02111684500348895,0.20076713200966947,0.17965028700618052,SG-slack,gen-3
1.02,0.17744965645146973,1.288686974921662,1.1112373184701925,0.02130000172860884,0.20095028873478937,0.17965028700618052,SG-slack,gen-3
1.03,0.17737105731129446,1.2886083757814868,1.1112373184701925,0.02146662140865744,0.20111690841483795,0.17965028700618052,SG-slack,gen-3
1.04,0.17729027207530942,1.2885275905455018,1.1112373184701925,0.021617176611275216,0.20126746361745573,0.17965028700618052,SG-slack,gen-3
1.05,0.17720493886557145,1.288442257335764,1.1112373184701925,0.021752182003120353,0.20140246900930087,0.17965028700618052,SG-slack,gen-3
1.06,0.17711270914829327,1.2883500276184856,1.1112373184701925,0.021872186204739078,0.2015224732109196,0.17965028700618052,SG-slack,gen-3
1.07,0.17701128500490007,1.2882486034750924,1.1112373184701925,0.02197776399620982,0.20162805100239034,0.17965028700618052,SG-slack,gen-3
1.08,0.17689845401033946,1.288135772480532,1.1112373184701925,0.02206950891120061,0.20171979591738112,0.17965028700618052,SG-slack,gen-3
1.09,0.17677212148417393,1.2880094399543665,1.1112373184701925,0.0221480262772199,0.20179831328340042,0.17965028700618052,SG-slack,gen-3
1.1,0.1766303399176017,1.2878676583877942,1.1112373184701925,0.022213926765695786,0.20186421377187633,0.17965028700618052,SG-slack,gen-3
1.11,0.1764713353642281,1.2877086538344205,1.1112373184701925,0.02226782047782144,0.20191810748400196,0.17965028700618052,SG-slack,gen-3
1.12,0.17629353068228903,1.2875308491524815,1.1112373184701925,0.022310311588342846,0.20196059859452337,0.17965028700618052,SG-slack,gen-3
1.13,0.1760955654990392,1.2873328839692317,1.1112373184701925,0.022341993537927683,0.2019922805441082,0.17965028700618052,SG-slack,gen-3
1.14,0.17587631288397326,1.2871136313541656,1.1112373184701925,0.022363444781365205,0.20201373178754573,0.17965028700618052,SG-slack,gen-3
1.15,0.1756348926767023,1.2868722111468949,1.1112373184701925,0.02237522508175093,0.20202551208793146,0.17965028700618052,SG-slack,gen-3
1.16,0.1753706815213114,1.2866079999915039,1.1112373184701925,0.022377872356896814,0.20202815936307733,0.17965028700618052,SG-slack,gen-3
1.17,0.1750833196138527,1.2863206380840453,1.1112373184701925,0.022371900064855035,0.20202218707103556,0.17965028700618052,SG-slack,gen-3
1.18,0.17477271425882912,1.2860100327290216,1.1112373184701925,0.02235779511789304,0.20200808212407356,0.17965028700618052,SG-slack,gen-3
1.19,0.1744390403194894,1.285676358789682,1.1112373184701925,0.02233601630350555,0.20198630330968606,0.17965028700618052,SG-slack,gen-3
1.2,0.1740827376862397,1.285320056156432,1.1112373184701925,0.022306993190426935,0.20195728019660744,0.17965028700618052,SG-slack,gen-3
1.21,0.1737045059321641,1.2849418244023565,1.1112373184701925,0.02227112549004454,0.20192141249622506,0.17965028700618052,SG-slack,gen-3
1.22,0.17330529629598868,1.2845426147661811,1.1112373184701925,0.02222878285358503,0.20187906985976553,0.17965028700618052,SG-slack,gen-3
1.23,0.17288630120656884,1.2841236196767611,1.1112373184701925,0.022180305069379402,0.20183059207555992,0.17965028700618052,SG-slack,gen-3
1.24,0.17244894153760465,1.283686260007797,1.1112373184701925,0.022126002635753875,0.2017762896419344,0.17965028700618052,SG-slack,gen-3
1.25,0.17199485180787683,1.2832321702780694,1.1112373184701925,0.02206615767469372,0.20171644468087424,0.17965028700618052,SG-slack,gen-3
1.26,0.17152586355419472,1.2827631820243872,1.1112373184701925,0.022001025155123925,0.20165131216130444,0.17965028700618052,SG-slack,gen-3
1.27,0.17104398711530663,1.2822813055854991,1.1112373184701925,0.02193083438881684,0.20158112139499734,0.17965028700618052,SG-slack,gen-3
1.28,0.17055139205003425,1.2817887105202266,1.1112373184701925,0.02185579076963833,0.20150607777581886,0.17965028700618052,SG-slack,gen-3
1.29,0.17005038644860226,1.2812877049187947,1.1112373184701925,0.02177607771751068,0.2014263647236912,0.17965028700618052,SG-slack,gen-3
1.3,0.16954339536716195,1.2807807138373546,1.1112373184701925,0.021691858793904093,0.2013421458000846,0.17965028700618052,SG-slack,gen-3
1.31,0.16903293862585808,1.2802702570960505,1.1112373184701925,0.02160327995893344,0.20125356696511396,0.17965028700618052,SG-slack,gen-3
1.32,0.16852160821060225,1.2797589266807947,1.1112373184701925,0.021510471930280158,0.20116075893646068,0.17965028700618052,SG-slack,gen-3
1.33,0.16801204550152332,1.279249363971716,1.1112373184701925,0.021413552617787508,0.20106383962396804,0.17965028700618052,SG-slack,gen-3
1.34,0.16750691855572494,1.2787442370259174,1.1112373184701925,0.021312629595733882,0.2009629166019144,0.17965028700618052,SG-slack,gen-3
1.35,0.16700889965092017,1.2782462181211125,1.1112373184701925,0.02120780258830853,0.20085808959448903,0.17965028700618052,SG-slack,gen-3
1.36,0.16652064329518523,1.2777579617653778,1.1112373184701925,0.02109916593375733,0.20074945293993787,0.17965028700618052,SG-slack,gen-3
1.37,0.16604476488772793,1.2772820833579204,1.1112373184701925,0.02098681100237867,0.2006370980085592,0.17965028700618052,SG-slack,gen-3
1.38,0.16558382020964044,1.276821138679833,1.1112373184701925,0.02087082854198811,0.20052111554816862,0.17965028700618052,SG-slack,gen-3
1.39,0.165140285897949,1.2763776043681414,1.1112373184701925,0.020751310925343047,0.20040159793152357,0.17965028700618052,SG-slack,gen-3
1.4,0.16471654105757194,1.2759538595277644,1.1112373184701925,0.020628354278111584,0.2002786412842921,0.17965028700618052,SG-slack,gen-3
1.41,0.16431485012584487,1.2755521685960372,1.1112373184701925,0.02050206046674544,0.20015234747292596,0.17965028700618052,SG-slack,gen-3
1.42,0.16393734711805355,1.275174665588246,1.1112373184701925,0.020372538927900637,0.20002282593408116,0.17965028700618052,SG-slack,gen-3
1.43,0.16358602132853525,1.2748233397987279,1.1112373184701925,0.020239908324181807,0.19989019533036234,0.17965028700618052,SG-slack,gen-3
1.44,0.1632627045873345,1.274500023057527,1.1112373184701925,0.020104298011255683,0.1997545850174362,0.17965028700618052,SG-slack,gen-3
1.45,0.16296906010742476,1.2742063785776172,1.1112373184701925,0.019965849307757026,0.19961613631393754,0.17965028700618052,SG-slack,gen-3
1.46,0.1627065729927167,1.2739438914629093,1.1112373184701925,0.019824716555190004,0.19947500356137052,0.17965028700618052,SG-slack,gen-3
1.47,0.16247654240455092,1.2737138608747434,1.1112373184701925,0.019681067966659888,0.1993313549728404,0.17965028700618052,SG-slack,gen-3
1.48,0.16228007542708517,1.2735173938972777,1.1112373184701925,0.019535086254704778,0.19918537326088528,0.17965028700618052,SG-slack,gen-3
1.49,0.16211808259467286,1.2733554010648653,1.1112373184701925,0.01938696904222849,0.199037256048409,0.17965028700618052,SG-slack,gen-3
1.5,0.16199127509368147,1.273228593563874,1.1112373184701925,0.019236929052172964,0.19888721605835347,0.17965028700618052,SG-slack,gen-3
1.51,0.16190016357106987,1.2731374820412624,1.1112373184701925,0.019085194083123442,0.19873548108930394,0.17965028700618052,SG-slack,gen-3
1.52,0.16184505853549191,1.2730823770056843,1.1112373184701925,0.01893200677200459,0.19858229377818512,0.17965028700618052,SG-slack,gen-3
1.53,0.16182607225956785,1.2730633907297604,1.1112373184701925,0.018777624154256992,0.1984279111604375,0.17965028700618052,SG-slack,gen-3
1.54,0.16184312214099758,1.27308044061119,1.1112373184701925,0.01862231702742771,0.19827260403360822,0.17965028700618052,SG-slack,gen-3
1.55,0.16189593542130598,1.2731332538914986,1.1112373184701925,0.01846636913007956,0.19811665613626006,0.17965028700618052,SG-slack,gen-3
1.56,0.16198405518011774,1.2732213736503102,1.1112373184701925,0.018310076149403463,0.19796036315558396,0.17965028700618052,SG-slack,gen-3
1.57,0.16210684751760973,1.2733441659878022,1.1112373184701925,0.018153744566164892,0.1978040315723454,0.17965028700618052,SG-slack,gen-3
1.58,0.16226350979928192,1.2735008282694744,1.1112373184701925,0.017997690358582487,0.197647977364763,0.17965028700618052,SG-slack,gen-3
1.59,0.16245307988376204,1.2736903983539547,1.1112373184701925,0.01784223757345991,0.19749252457964045,0.17965028700618052,SG-slack,gen-3
1.6,0.16267444619303398,1.2739117646632265,1.1112373184701925,0.017687716786702078,0.1973380037928826,0.17965028700618052,SG-slack,gen-3
1.61,0.16292635853289691,1.2741636770030893,1.1112373184701925,0.017534463466843873,0.19718475047302442,0.17965028700618052,SG-slack,gen-3
1.62,0.16320743953487984,1.2744447580050724,1.1112373184701925,0.01738281626015651,0.19703310326633702,0.17965028700618052,SG-slack,gen-3
1.63,0.16351619660232172,1.2747535150725142,1.1112373184701925,0.01723311521547324,0.19688340222165376,0.17965028700618052,SG-slack,gen-3
1.64,0.16385103425724695,1.2750883527274393,1.1112373184701925,0.017085699965158817,0.19673598697133934,0.17965028700618052,SG-slack,gen-3
1.65,0.1642102667550215,1.275447585225214,1.1112373184701925,0.016940907881393175,0.19659119488757368,0.17965028700618052,SG-slack,gen-3
1.66,0.1645921308720904,1.2758294493422828,1.1112373184701925,0.016799072224366968,0.1964493592305475,0.17965028700618052,SG-slack,gen-3
1.67,0.1649947987472947,1.276232117217487,1.1112373184701925,0.01666052029947599,0.1963108073056565,0.17965028700618052,SG-slack,gen-3
1.68,0.16541639067759106,1.2766537091477834,1.1112373184701925,0.016525571640053124,0.19617585864623366,0.17965028700618052,SG-slack,gen-3
1.69,0.16585498777080865,1.2770923062410011,1.1112373184701925,0.01639453623174668,0.19604482323792718,0.17965028700618052,SG-slack,gen-3
1.7,0.16630864435775952,1.277545962827952,1.1112373184701925,0.01626771279274431,0.19591799979892482,0.17965028700618052,SG-slack,gen-3
1.71,0.16677540008099453,1.278012718551187,1.1112373184701925,0.01614538712444454,0.19579567413062507,0.17965028700618052,SG-slack,gen-3
1.72,0.1672532915787455,1.278490610048938,1.1112373184701925,0.016027830546131154,0.19567811755231168,0.17965028700618052,SG-slack,gen-3
1.73,0.16774036369111026,1.2789776821613028,1.1112373184701925,0.015915298423825656,0.19556558543000618,0.17965028700618052,SG-slack,gen-3
1.74,0.16823468012357204,1.2794719985937644,1.1112373184701925,0.01580802880635408,0.1954583158125346,0.17965028700618052,SG-slack,gen-3
1.75,0.16873433350974384,1.2799716519799362,1.1112373184701925,0.0157062411767264,0.1953565281829069,0.17965028700618052,SG-slack,gen-3
1.76,0.16923745482534383,1.2804747732955364,1.1112373184701925,0.0156101353268382,0.1952604223330187,0.17965028700618052,SG-slack,gen-3
1.77,0.16974222210864867,1.2809795405788411,1.1112373184701925,0.015519890364337135,0.19517017737051767,0.17965028700618052,SG-slack,gen-3
1.78,0.1702468684556881,1.2814841869258804,1.1112373184701925,0.01543566385556604,0.19508595086174657,0.17965028700618052,SG-slack,gen-3
1.79,0.17074968926488812,1.2819870077350806,1.1112373184701925,0.015357591109284778,0.1950078781154653,0.17965028700618052,SG-slack,gen-3
1.8,0.1712490487092567,1.282486367179449,1.1112373184701925,0.015285784605389624,0.19493607161157014,0.17965028700618052,SG-slack,gen-3
1.81,0.17174338543027612,1.2829807039004686,1.1112373184701925,0.015220333568640027,0.19487062057482055,0.17965028700618052,SG-slack,gen-3
1.82,0.1722312174441464,1.2834685359143387,1.1112373184701925,0.015161303689767855,0.1948115906959484,0.17965028700618052,SG-slack,gen-3
1.83,0.17271114626968886,1.2839484647398813,1.1112373184701925,0.015108736991388406,0.19475902399756892,0.17965028700618052,SG-slack,gen-3
1.84,0.1731818602810862,1.2844191787512786,1.1112373184701925,0.01506265183870107,0.19471293884488158,0.17965028700618052,SG-slack,gen-3
1.85,0.1736421373081796,1.284879455778372,1.1112373184701925,0.015023043090019008,0.19467333009619953,0.17965028700618052,SG-slack,gen-3
1.86,0.17409084649857312,1.2853281649687656,1.1112373184701925,0.014989882384987552,0.19464016939116807,0.17965028700618052,SG-slack,gen-3
1.87,0.17452694947555883,1.2857642679457513,1.1112373184701925,0.014963118563427089,0.1946134055696076,0.17965028700618052,SG-slack,gen-3
1.88,0.17494950081566307,1.2861868192858554,1.1112373184701925,0.014942678210725252,0.19459296521690575,0.17965028700618052,SG-slack,gen-3
1.89,0.17535764788823546,1.286594966358428,1.1112373184701925,0.014928466321198246,0.19457875332737876,0.17965028700618052,SG-slack,gen-3
1.9,0.17575063009093284,1.2869879485611253,1.1112373184701925,0.014920367073032292,0.1945706540792128,0.17965028700618052,SG-slack,gen-3
1.91,0.17612777752436062,1.287365095994553,1.1112373184701925,0.01491824470621401,0.19456853171239452,0.17965028700618052,SG-slack,gen-3
1.92,0.1764885091555812,1.2877258276257737,1.1112373184701925,0.014921944493909815,0.19457223150009034,0.17965028700618052,SG-slack,gen-3
1.93,0.17683233050532784,1.2880696489755203,1.1112373184701925,0.01493129379962228,0.19458158080580282,0.17965028700618052,SG-slack,gen-3
1.94,0.17715883092296025,1.2883961493931526,1.1112373184701925,0.014946103208474067,0.19459639021465458,0.17965028700618052,SG-slack,gen-3
1.95,0.17746768048115824,1.2887049989513506,1.1112373184701925,0.014966167724535143,0.19461645473071568,0.17965028700618052,SG-slack,gen-3
1.96,0.1777586265561511,1.2889959450263437,1.1112373184701925,0.014991268022522142,0.19464155502870267,0.17965028700618052,SG-slack,gen-3
1.97,0.178031490127294,1.2892688085974864,1.1112373184701925,0.015021171745064264,0.19467145875124478,0.17965028700618052,SG-slack,gen-3
1.98,0.17828616185968463,1.2895234803298772,1.1112373184701925,0.01505563483414866,0.19470592184032917,0.17965028700618052,SG-slack,gen-3
1.99,0.1785225980036495,1.289759916473842,1.1112373184701925,0.015094402887591965,0.19474468989377247,0.17965028700618052,SG-slack,gen-3
