t_s,delta_p_pu,p_abs_pu,p_initial_pu,delta_q_pu,q_abs_pu,q_initial_pu,asset_type,device_name
2.0,-0.006392084263675037,0.9936079157365602,1.0000000000002351,0.00465251870963898,1.579850324234918,1.5751978055252789,GFL,gen-2
2.01,-0.006688775167610552,0.9933112248326246,1.0000000000002351,0.00433936878778946,1.5795371743130684,1.5751978055252789,GFL,gen-2
2.02,-0.006966499147568923,0.9930335008526663,1.0000000000002351,0.004015300707696367,1.5792131062329753,1.5751978055252789,GFL,gen-2
2.03,-0.007224751581665735,0.9927752484185695,1.0000000000002351,0.003681205978225546,1.5788790115035045,1.5751978055252789,GFL,gen-2
2.04,-0.007463083239885876,0.9925369167603493,1.0000000000002351,0.003337997223911074,1.57853580274919,1.5751978055252789,GFL,gen-2
2.05,-0.007681102090938871,0.9923188979092963,1.0000000000002351,0.0029866056799761325,1.5781844112052552,1.5751978055252789,GFL,gen-2
2.06,-0.007878474840177379,0.9921215251600577,1.0000000000002351,0.002627978556147788,1.5778257840814267,1.5751978055252789,GFL,gen-2
2.07,-0.008054928198823901,0.9919450718014113,1.0000000000002351,0.0022630762904171354,1.577460881815696,1.5751978055252789,GFL,gen-2
2.08,-0.00821024986629672,0.9917897501339384,1.0000000000002351,0.0018928697049408842,1.5770906752302196,1.5751978055252789,GFL,gen-2
2.09,-0.008344289231475658,0.9916557107687595,1.0000000000002351,0.001518337085417876,1.5767161426106968,1.5751978055252789,GFL,gen-2
2.1,-0.00845695777887617,0.991543042221359,1.0000000000002351,0.001140461198357411,1.5763382667236363,1.5751978055252789,GFL,gen-2
2.11,-0.008548229210878805,0.9914517707893563,1.0000000000002351,0.0007602262669456592,1.5759580317922244,1.5751978055252789,GFL,gen-2
2.12,-0.008618139276395587,0.9913818607238395,1.0000000000002351,0.00037861492158610587,1.575576420446865,1.5751978055252789,GFL,gen-2
2.13,-0.00866678531947633,0.9913332146807587,1.0000000000002351,-3.394855464513524e-6,1.5751944106698144,1.5751978055252789,GFL,gen-2
2.14,-0.008694325549663416,0.9913056744505718,1.0000000000002351,-0.0003848327746899903,1.5748129727505888,1.5751978055252789,GFL,gen-2
2.15,-0.00870097803893434,0.9912990219613008,1.0000000000002351,-0.0007647392547011324,1.5744330662705779,1.5751978055252789,GFL,gen-2
2.16,-0.008687019463915664,0.9913129805363196,1.0000000000002351,-0.00114216839316627,1.5740556371321126,1.5751978055252789,GFL,gen-2
2.17,-0.008652783592985646,0.9913472164072495,1.0000000000002351,-0.0015161908746827337,1.5736816146505963,1.5751978055252789,GFL,gen-2
2.18,-0.00859865954323692,0.9914013404569982,1.0000000000002351,-0.0018858968033506453,1.5733119087219283,1.5751978055252789,GFL,gen-2
2.19,-0.008525089810275225,0.9914749101899599,1.0000000000002351,-0.0022503984420984575,1.5729474070831804,1.5751978055252789,GFL,gen-2
2.2,-0.008432568094253292,0.9915674319059818,1.0000000000002351,-0.0026088328476869993,1.572588972677592,1.5751978055252789,GFL,gen-2
2.21,-0.00832163693549606,0.991678363064739,1.0000000000002351,-0.0029603643883226428,1.5722374411369564,1.5751978055252789,GFL,gen-2
2.22,-0.00819288517302147,0.9918071148272137,1.0000000000002351,-0.003304187129780899,1.571893618395498,1.5751978055252789,GFL,gen-2
2.23,-0.008046945252270184,0.9919530547479649,1.0000000000002351,-0.003639527084756021,1.5715582784405229,1.5751978055252789,GFL,gen-2
2.24,-0.007884490390150049,0.9921155096100851,1.0000000000002351,-0.0039656443101367365,1.571232161215142,1.5751978055252789,GFL,gen-2
2.25,-0.007706231623412768,0.9922937683768224,1.0000000000002351,-0.004281834848718307,1.5709159706765605,1.5751978055252789,GFL,gen-2
2.26,-0.007512914754745007,0.9924870852454901,1.0000000000002351,-0.004587432505793931,1.570610373019485,1.5751978055252789,GFL,gen-2
2.27,-0.007305317218014928,0.9926946827822203,1.0000000000002351,-0.00488181045740732,1.5703159950678716,1.5751978055252789,GFL,gen-2
2.28,-0.0070842448769326384,0.9929157551233024,1.0000000000002351,-0.005164382680952636,1.5700334228443262,1.5751978055252789,GFL,gen-2
2.29,-0.006850528780963999,0.9931494712192712,1.0000000000002351,-0.0054346052119854564,1.5697632003132935,1.5751978055252789,GFL,gen-2
2.3,-0.0066050218903992335,0.9933949781098359,1.0000000000002351,-0.005691977216426036,1.569505828308853,1.5751978055252789,GFL,gen-2
2.31,-0.0063485957929961005,0.9936514042072391,1.0000000000002351,-0.005936041885612036,1.5692617636396669,1.5751978055252789,GFL,gen-2
2.32,-0.006082137424832688,0.9939178625754024,1.0000000000002351,-0.006166387146258855,1.5690314183790202,1.5751978055252789,GFL,gen-2
2.33,-0.00580654581433738,0.9941934541858978,1.0000000000002351,-0.006382646193525676,1.5688151593317532,1.5751978055252789,GFL,gen-2
2.34,-0.00552272886250212,0.9944772711377331,1.0000000000002351,-0.006584497841465716,1.5686133076838131,1.5751978055252789,GFL,gen-2
2.35,-0.00523160017542647,0.9947683998248087,1.0000000000002351,-0.006771666702595481,1.5684261388226834,1.5751978055252789,GFL,gen-2
2.36,-0.004934075961372899,0.9950659240388623,1.0000000000002351,-0.006943923190668794,1.5682538823346102,1.5751978055252789,GFL,gen-2
2.37,-0.0046310720055170234,0.9953689279947181,1.0000000000002351,-0.007101083360645718,1.5680967221646331,1.5751978055252789,GFL,gen-2
2.38,-0.004323500734029168,0.995676499266206,1.0000000000002351,-0.007243008582393014,1.567954796942886,1.5751978055252789,GFL,gen-2
2.39,-0.004012268377186202,0.995987731623049,1.0000000000002351,-0.007369605062219323,1.5678282004630597,1.5751978055252789,GFL,gen-2
2.4,-0.0036982722423540945,0.9963017277578811,1.0000000000002351,-0.007480823211328322,1.5677169823139505,1.5751978055252789,GFL,gen-2
2.41,-0.003382398103502393,0.9966176018967328,1.0000000000002351,-0.0075766568752289876,1.56762114865005,1.5751978055252789,GFL,gen-2
2.42,-0.0030655177166590904,0.9969344822835761,1.0000000000002351,-0.007657142425415968,1.567540663099863,1.5751978055252789,GFL,gen-2
2.43,-0.0027484864654656505,0.9972515135347695,1.0000000000002351,-0.007722357726900319,1.5674754477983786,1.5751978055252789,GFL,gen-2
2.44,-0.0024321411439007148,0.9975678588563345,1.0000000000002351,-0.00777242098584721,1.5674253845394317,1.5751978055252789,GFL,gen-2
2.45,-0.0021172978792888134,0.9978827021209463,1.0000000000002351,-0.007807489488420308,1.5673903160368585,1.5751978055252789,GFL,gen-2
2.46,-0.0018047501995801427,0.998195249800655,1.0000000000002351,-0.007827758238403523,1.5673700472868755,1.5751978055252789,GFL,gen-2
2.47,-0.0014952672461994272,0.9985047327540357,1.0000000000002351,-0.007833458503932944,1.5673643470213459,1.5751978055252789,GFL,gen-2
2.48,-0.0011895921353621457,0.998810407864873,1.0000000000002351,-0.00782485628075276,1.5673729492445263,1.5751978055252789,GFL,gen-2
2.49,-0.0008884404670240025,0.9991115595332112,1.0000000000002351,-0.007802250682641481,1.5673955548426375,1.5751978055252789,GFL,gen-2
2.5,-0.0005924989807909104,0.9994075010194442,1.0000000000002351,-0.007765972268305529,1.5674318332569732,1.5751978055252789,GFL,gen-2
2.51,-0.00030242436047337004,0.9996975756397617,1.0000000000002351,-0.007716381311360994,1.567481424213918,1.5751978055252789,GFL,gen-2
2.52,-1.8842180611877606e-5,0.9999811578196233,1.0000000000002351,-0.007653866026356409,1.5675439394989226,1.5751978055252789,GFL,gen-2
2.53,0.00025765400179011624,1.0002576540020254,1.0000000000002351,-0.007578840755244742,1.567618964770034,1.5751978055252789,GFL,gen-2
2.54,0.000526503419607118,1.0005265034198423,1.0000000000002351,-0.007491744126926798,1.5677060613983522,1.5751978055252789,GFL,gen-2
2.55,0.0007871787294255226,1.0007871787296607,1.0000000000002351,-0.007393037194439798,1.5678047683308391,1.5751978055252789,GFL,gen-2
2.56,0.0010391865174909226,1.001039186517726,1.0000000000002351,-0.007283201561163218,1.5679146039641156,1.5751978055252789,GFL,gen-2
2.57,0.001282067675943046,1.0012820676761782,1.0000000000002351,-0.007162737500623935,1.5680350680246549,1.5751978055252789,GFL,gen-2
2.58,0.0015153976608859342,1.001515397661121,1.0000000000002351,-0.007032162079972129,1.5681656434453068,1.5751978055252789,GFL,gen-2
2.59,0.0017387866311436965,1.001738786631379,1.0000000000002351,-0.006892007291572951,1.568305798233706,1.5751978055252789,GFL,gen-2
2.6,0.0019518794797501941,1.0019518794799853,1.0000000000002351,-0.006742818201406616,1.5684549873238725,1.5751978055252789,GFL,gen-2
2.61,0.0021543557577440755,1.0021543557579793,1.0000000000002351,-0.0065851511184897744,1.568612654406789,1.5751978055252789,GFL,gen-2
2.62,0.002345929501893583,1.0023459295021286,1.0000000000002351,-0.006419571792377249,1.5687782337329017,1.5751978055252789,GFL,gen-2
2.63,0.002526348968130489,1.0025263489683656,1.0000000000002351,-0.006246653643315098,1.5689511518819637,1.5751978055252789,GFL,gen-2
2.64,0.0026953962788886956,1.0026953962791239,1.0000000000002351,-0.006066976029547999,1.569130829495731,1.5751978055252789,GFL,gen-2
2.65,0.002852886991054212,1.0028528869912894,1.0000000000002351,-0.005881122557005157,1.5693166829682739,1.5751978055252789,GFL,gen-2
2.66,0.002998669587571612,1.0029986695878068,1.0000000000002351,-0.005689679434063794,1.5695081260912151,1.5751978055252789,GFL,gen-2
2.67,0.003132624903194306,1.0031326249034294,1.0000000000002351,-0.005493233875933359,1.5697045716493454,1.5751978055252789,GFL,gen-2
2.68,0.00325466548533726,1.0032546654855723,1.0000000000002351,-0.005292372560690225,1.5699054329645887,1.5751978055252789,GFL,gen-2
2.69,0.0033647349004793906,1.0033647349007144,1.0000000000002351,-0.005087680140265825,1.5701101253850132,1.5751978055252789,GFL,gen-2
2.7,0.0034628069872284133,1.0034628069874636,1.0000000000002351,-0.0048797378080046834,1.5703180677172743,1.5751978055252789,GFL,gen-2
2.71,0.003548885065231356,1.0035488850654666,1.0000000000002351,-0.00466912192477866,1.5705286836005004,1.5751978055252789,GFL,gen-2
2.72,0.003623001102026958,1.003623001102262,1.0000000000002351,-0.004456402705293061,1.5707414028199858,1.5751978055252789,GFL,gen-2
2.73,0.003685214844576906,1.003685214844812,1.0000000000002351,-0.004242142964806852,1.5709556625604721,1.5751978055252789,GFL,gen-2
2.74,0.0037356129189012946,1.0037356129191366,1.0000000000002351,-0.004026896928128639,1.5711709085971504,1.5751978055252789,GFL,gen-2
2.75,0.00377430790286851,1.0037743079031036,1.0000000000002351,-0.003811209099978953,1.5713865964252998,1.5751978055252789,GFL,gen-2
2.76,0.003801437375374736,1.00380143737561,1.0000000000002351,-0.003595613198110073,1.5716021923271688,1.5751978055252789,GFL,gen-2
2.77,0.0038171629466220314,1.0038171629468573,1.0000000000002351,-0.003380631147787244,1.5718171743774918,1.5751978055252789,GFL,gen-2
2.78,0.0038216692714360652,1.0038216692716713,1.0000000000002351,-0.0031667721383293744,1.5720310333869496,1.5751978055252789,GFL,gen-2
2.79,0.0038151630503315487,1.0038151630505667,1.0000000000002351,-0.0029545317402217956,1.5722432737850571,1.5751978055252789,GFL,gen-2
2.8,0.003797872020232991,1.003797872020468,1.0000000000002351,-0.0027443910826331474,1.5724534144426456,1.5751978055252789,GFL,gen-2
2.81,0.003770043936991651,1.0037700439372268,1.0000000000002351,-0.002536816090184299,1.5726609894350947,1.5751978055252789,GFL,gen-2
2.82,0.003731945553767911,1.003731945554003,1.0000000000002351,-0.002332256777355509,1.5728655487479233,1.5751978055252789,GFL,gen-2
2.83,0.0036838615945552866,1.0036838615947905,1.0000000000002351,-0.002131146600771893,1.5730666589245068,1.5751978055252789,GFL,gen-2
2.84,0.0036260937278480934,1.0036260937280832,1.0000000000002351,-0.0019339018659604683,1.5732639036593186,1.5751978055252789,GFL,gen-2
2.85,0.003558959538796226,1.0035589595390313,1.0000000000002351,-0.0017409211897106017,1.5734568843355683,1.5751978055252789,GFL,gen-2
2.86,0.003482791504272833,1.003482791504508,1.0000000000002351,-0.0015525850139875119,1.5736452205112914,1.5751978055252789,GFL,gen-2
2.87,0.0033979359692108686,1.003397935969446,1.0000000000002351,-0.0013692551726963618,1.5738285503525826,1.5751978055252789,GFL,gen-2
2.88,0.003304752127546933,1.003304752127782,1.0000000000002351,-0.0011912745074218868,1.5740065310178568,1.5751978055252789,GFL,gen-2
2.89,0.003203611007288956,1.0032036110075242,1.0000000000002351,-0.0010189665323548508,1.5741788389929239,1.5751978055252789,GFL,gen-2
2.9,0.003094894460712445,1.0030948944609477,1.0000000000002351,-0.0008526351463087837,1.5743451703789701,1.5751978055252789,GFL,gen-2
2.91,0.0029789941607244377,1.0029789941609595,1.0000000000002351,-0.0006925643905228272,1.5745052411347562,1.5751978055252789,GFL,gen-2
2.92,0.0028563106032790256,1.0028563106035142,1.0000000000002351,-0.0005390182513168992,1.5746587872739621,1.5751978055252789,GFL,gen-2
2.93,0.0027272521173586223,1.0027272521175938,1.0000000000002351,-0.0003922405049102812,1.5748055650203687,1.5751978055252789,GFL,gen-2
2.94,0.002592233881427776,1.0025922338816629,1.0000000000002351,-0.0002524546059242052,1.5749453509193545,1.5751978055252789,GFL,gen-2
2.95,0.00245167694871479,1.00245167694895,1.0000000000002351,-0.0001198636144886266,1.5750779419107903,1.5751978055252789,GFL,gen-2
2.96,0.002306007279634266,1.0023060072798695,1.0000000000002351,5.349834612408628e-6,1.5752031553598913,1.5751978055252789,GFL,gen-2
2.97,0.002155654783859644,1.0021556547840949,1.0000000000002351,0.00012302352679347106,1.5753208290520724,1.5751978055252789,GFL,gen-2
2.98,0.002001052370560418,1.0020010523707956,1.0000000000002351,0.00023301562240769506,1.5754308211476866,1.5751978055252789,GFL,gen-2
2.99,0.0018426350088751574,1.0018426350091103,1.0000000000002351,0.0003352045772569749,1.5755330101025358,1.5751978055252789,GFL,gen-2
3.0,0.0016808387978754983,1.0016808387981107,1.0000000000002351,0.00042948902521473055,1.5756272945504937,1.5751978055252789,GFL,gen-2
3.01,0.0015161000475426003,1.0015161000477777,1.0000000000002351,0.0005157876276146551,1.5757135931528936,1.5751978055252789,GFL,gen-2
3.02,0.0013488543708278012,1.001348854371063,1.0000000000002351,0.0005940388878989069,1.5757918444131778,1.5751978055252789,GFL,gen-2
3.03,0.0011795357876862307,1.0011795357879214,1.0000000000002351,0.000664200932448386,1.5758620064577273,1.5751978055252789,GFL,gen-2
3.04,0.001008575841865295,1.0010085758421006,1.0000000000002351,0.0007262512601231577,1.575924056785402,1.5751978055252789,GFL,gen-2
3.05,0.0008364027314108106,1.000836402731646,1.0000000000002351,0.0007801864581461055,1.575977991983425,1.5751978055252789,GFL,gen-2
3.06,0.0006634404534431945,1.0006634404536783,1.0000000000002351,0.0008260218886240672,1.576023827413903,1.5751978055252789,GFL,gen-2
3.07,0.0004901079649670733,1.0004901079652022,1.0000000000002351,0.0008637913426870155,1.5760615968679659,1.5751978055252789,GFL,gen-2
3.08,0.0003168183597272729,1.0003168183599624,1.0000000000002351,0.0008935466664914122,1.5760913521917703,1.5751978055252789,GFL,gen-2
3.09,0.00014397806362686534,1.0001439780638621,1.0000000000002351,0.0009153573563547929,1.5761131628816336,1.5751978055252789,GFL,gen-2
3.1,-2.801395155494427e-5,0.9999719860486802,1.0000000000002351,0.0009293101269546918,1.5761271156522336,1.5751978055252789,GFL,gen-2
3.11,-0.00019876693338207962,0.9998012330668531,1.0000000000002351,0.0009355084503775885,1.5761333139756566,1.5751978055252789,GFL,gen-2
3.12,-0.00036789909267217997,0.9996321009075629,1.0000000000002351,0.0009340720690245361,1.5761318775943034,1.5751978055252789,GFL,gen-2
3.13,-0.0005350383243657232,0.9994649616758694,1.0000000000002351,0.0009251364822106353,1.5761229420074896,1.5751978055252789,GFL,gen-2
3.14,-0.0006998229033062945,0.9993001770969289,1.0000000000002351,0.0009088524066912162,1.57610665793197,1.5751978055252789,GFL,gen-2
3.15,-0.000861902154822275,0.9991380978454129,1.0000000000002351,0.0008853852137284339,1.5760831907390074,1.5751978055252789,GFL,gen-2
3.16,-0.0010209370968820798,0.998979062903353,1.0000000000002351,0.0008549143415278138,1.5760527198668066,1.5751978055252789,GFL,gen-2
3.17,-0.0011766010544234696,0.9988233989458116,1.0000000000002351,0.0008176326862147104,1.5760154382114937,1.5751978055252789,GFL,gen-2
3.18,-0.0013285802420437162,0.9986714197581914,1.0000000000002351,0.0007737459703147679,1.5759715514955936,1.5751978055252789,GFL,gen-2
3.19,-0.0014765743160555017,0.9985234256841796,1.0000000000002351,0.0007234720918967198,1.5759212776171756,1.5751978055252789,GFL,gen-2
3.2,-0.001620296892165763,0.9983797031080694,1.0000000000002351,0.0006670404537449456,1.5758648459790239,1.5751978055252789,GFL,gen-2
3.21,-0.0017594760296531496,0.998240523970582,1.0000000000002351,0.0006046912755478643,1.5758024968008268,1.5751978055252789,GFL,gen-2
3.22,-0.0018938546785075654,0.9981061453217276,1.0000000000002351,0.0005366748888858178,1.5757344804141646,1.5751978055252789,GFL,gen-2
3.23,-0.002023191090619453,0.9979768089096157,1.0000000000002351,0.0004632510179100916,1.575661056543189,1.5751978055252789,GFL,gen-2
3.24,-0.0021472591914290825,0.997852740808806,1.0000000000002351,0.0003846880458464916,1.5755824935711253,1.5751978055252789,GFL,gen-2
3.25,-0.0022658489136510125,0.9977341510865841,1.0000000000002351,0.0003012622701832076,1.575499067795462,1.5751978055252789,GFL,gen-2
3.26,-0.002378766489170807,0.9976212335110642,1.0000000000002351,0.00021325714696240054,1.5754110626722413,1.5751978055252789,GFL,gen-2
3.27,-0.0024858347014618163,0.9975141652987733,1.0000000000002351,0.00012096252689154106,1.5753187680521705,1.5751978055252789,GFL,gen-2
3.28,-0.002586893094497564,0.9974131069057376,1.0000000000002351,2.4673884219727178e-5,1.5752224794094987,1.5751978055252789,GFL,gen-2
3.29,-0.0026817981409163988,0.9973182018593187,1.0000000000002351,-7.530845927546799e-5,1.5751224970660034,1.5751978055252789,GFL,gen-2
3.3,-0.002770423365656336,0.9972295766345788,1.0000000000002351,-0.00017868011374879583,1.57501912541153,1.5751978055252789,GFL,gen-2
3.31,-0.002852659427917207,0.9971473405723179,1.0000000000002351,-0.00028513340210929673,1.5749126721231694,1.5751978055252789,GFL,gen-2
3.32,-0.002928414158469205,0.9970715858417659,1.0000000000002351,-0.00039435814038339673,1.5748034473848953,1.5751978055252789,GFL,gen-2
3.33,-0.0029976125546110977,0.9970023874456241,1.0000000000002351,-0.000506042415809679,1.5746917631094692,1.5751978055252789,GFL,gen-2
3.34,-0.003060196730947202,0.996939803269288,1.0000000000002351,-0.000619873360514929,1.574577932164764,1.5751978055252789,GFL,gen-2
3.35,-0.0031161258280582994,0.9968838741721768,1.0000000000002351,-0.0007355379192002127,1.5744622676060787,1.5751978055252789,GFL,gen-2
3.36,-0.003165375877710351,0.9968346241225248,1.0000000000002351,-0.0008527236084796729,1.5743450819167992,1.5751978055252789,GFL,gen-2
3.37,-0.0032079396270065703,0.9967920603732285,1.0000000000002351,-0.0009711192665005362,1.5742266862587784,1.5751978055252789,GFL,gen-2
3.38,-0.003243826320295148,0.9967561736799401,1.0000000000002351,-0.00109041579035259,1.5741073897349263,1.5751978055252789,GFL,gen-2
3.39,-0.003273061441661927,0.9967269385585733,1.0000000000002351,-0.001210306860097691,1.5739874986651812,1.5751978055252789,GFL,gen-2
3.4,-0.0032956864173325907,0.9967043135829026,1.0000000000002351,-0.0013304896469305421,1.5738673158783483,1.5751978055252789,GFL,gen-2
3.41,-0.003311758280010122,0.9966882417202251,1.0000000000002351,-0.0014506655042699906,1.573747140021009,1.5751978055252789,GFL,gen-2
3.42,-0.00332134929675712,0.996678650703478,1.0000000000002351,-0.0015705406397560373,1.5736272648855227,1.5751978055252789,GFL,gen-2
3.43,-0.003324546560380964,0.9966754534398542,1.0000000000002351,-0.0016898267665104803,1.5735079787587682,1.5751978055252789,GFL,gen-2
3.44,-0.0033214515479059637,0.9966785484523292,1.0000000000002351,-0.0018082417323679169,1.5733895637929112,1.5751978055252789,GFL,gen-2
3.45,-0.003312179645600571,0.9966878203546345,1.0000000000002351,-0.00192551012505747,1.5732722954002214,1.5751978055252789,GFL,gen-2
3.46,-0.0032968596443394486,0.9967031403558957,1.0000000000002351,-0.0020413638525861887,1.5731564416726926,1.5751978055252789,GFL,gen-2
3.47,-0.0032756332052303427,0.9967243667950048,1.0000000000002351,-0.002155542696731228,1.5730422628285476,1.5751978055252789,GFL,gen-2
3.48,-0.003248654299159595,0.9967513457010755,1.0000000000002351,-0.0022677948392092265,1.5729300106860695,1.5751978055252789,GFL,gen-2
3.49,-0.003216088620634342,0.9967839113796009,1.0000000000002351,-0.0023778773585056935,1.5728199281667732,1.5751978055252789,GFL,gen-2
3.5,-0.003178112979514004,0.9968218870207212,1.0000000000002351,-0.002485556697286292,1.5727122488279928,1.5751978055252789,GFL,gen-2
3.51,-0.0031349146712296586,0.9968650853290055,1.0000000000002351,-0.002590609098380655,1.5726071964268982,1.5751978055252789,GFL,gen-2
3.52,-0.003086690829020927,0.9969133091712142,1.0000000000002351,-0.002692821009617165,1.5725049845156618,1.5751978055252789,GFL,gen-2
3.53,-0.003033647759270679,0.9969663522409644,1.0000000000002351,-0.0027919894557726986,1.5724058160695062,1.5751978055252789,GFL,gen-2
3.54,-0.002976000262787194,0.997023999737448,1.0000000000002351,-0.002887922377682716,1.5723098831475961,1.5751978055252789,GFL,gen-2
3.55,-0.002913970944302589,0.9970860290559325,1.0000000000002351,-0.002980438938051741,1.5722173665872272,1.5751978055252789,GFL,gen-2
3.56,-0.002847789511623397,0.9971522104886117,1.0000000000002351,-0.0030693697926843255,1.5721284357325946,1.5751978055252789,GFL,gen-2
3.57,-0.002777692067920384,0.9972223079323148,1.0000000000002351,-0.0031545573284031698,1.5720432481968758,1.5751978055252789,GFL,gen-2
3.58,-0.002703920398043342,0.9972960796021918,1.0000000000002351,-0.0032358558656571017,1.5719619496596218,1.5751978055252789,GFL,gen-2
3.59,-0.0026267212522166003,0.9973732787480185,1.0000000000002351,-0.0033131318277051323,1.5718846736975738,1.5751978055252789,GFL,gen-2
3.6,-0.002546345628270468,0.9974536543719646,1.0000000000002351,-0.0033862638743906836,1.5718115416508882,1.5751978055252789,GFL,gen-2
3.61,-0.0024630480554171993,0.997536951944818,1.0000000000002351,-0.0034551430028939324,1.571742662522385,1.5751978055252789,GFL,gen-2
3.62,-0.002377085880863568,0.9976229141193715,1.0000000000002351,-0.003519672613408482,1.5716781329118703,1.5751978055252789,GFL,gen-2
3.63,-0.0022887185618732857,0.9977112814383619,1.0000000000002351,-0.00357976854223317,1.5716180369830457,1.5751978055252789,GFL,gen-2
3.64,-0.0021982069649269798,0.9978017930353081,1.0000000000002351,-0.003635359061283343,1.5715624464639957,1.5751978055252789,GFL,gen-2
3.65,-0.002105812673860374,0.9978941873263747,1.0000000000002351,-0.0036863848450538767,1.571511420680225,1.5751978055252789,GFL,gen-2
3.66,-0.0020117973090370725,0.9979882026911981,1.0000000000002351,-0.0037327989063121506,1.5714650066189666,1.5751978055252789,GFL,gen-2
3.67,-0.001916421858996442,0.9980835781412387,1.0000000000002351,-0.0037745664999065316,1.5714232390253724,1.5751978055252789,GFL,gen-2
3.68,-0.0018199460265018283,0.9981800539737333,1.0000000000002351,-0.003811664996893893,1.571386140528385,1.5751978055252789,GFL,gen-2
3.69,-0.0017226275903205277,0.9982773724099147,1.0000000000002351,-0.0038440837290408775,1.5713537217962381,1.5751978055252789,GFL,gen-2
3.7,-0.00162472178447628,0.9983752782157588,1.0000000000002351,-0.003871823805018379,1.5713259817202605,1.5751978055252789,GFL,gen-2
3.71,-0.0015264806960900365,0.9984735193041451,1.0000000000002351,-0.0038948978991764876,1.5713029076261023,1.5751978055252789,GFL,gen-2
3.72,-0.0014281526833924477,0.9985718473168427,1.0000000000002351,-0.003913330014168028,1.5712844755111108,1.5751978055252789,GFL,gen-2
3.73,-0.0013299818148490837,0.998670018185386,1.0000000000002351,-0.0039271552182818074,1.571270650306997,1.5751978055252789,GFL,gen-2
3.74,-0.0012322073306799861,0.9987677926695552,1.0000000000002351,-0.003936419359279417,1.5712613861659994,1.5751978055252789,GFL,gen-2
3.75,-0.0011350631277678171,0.9988649368724674,1.0000000000002351,-0.003941178754979211,1.5712566267702996,1.5751978055252789,GFL,gen-2
3.76,-0.0010387772686051558,0.99896122273163,1.0000000000002351,-0.003941499863349359,1.5712563056619295,1.5751978055252789,GFL,gen-2
3.77,-0.000943571515678141,0.999056428484557,1.0000000000002351,-0.003937458931597514,1.5712603465936814,1.5751978055252789,GFL,gen-2
3.78,-0.0008496608911316502,0.9991503391091036,1.0000000000002351,-0.003929141627670151,1.5712686638976088,1.5751978055252789,GFL,gen-2
3.79,-0.0007572532633540368,0.9992427467368811,1.0000000000002351,-0.003916642653404051,1.5712811628718748,1.5751978055252789,GFL,gen-2
3.8,-0.0006665489599040125,0.9993334510403312,1.0000000000002351,-0.003900065342858064,1.5712977401824206,1.5751978055252789,GFL,gen-2
3.81,-0.0005777404083408752,0.9994222595918942,1.0000000000002351,-0.0038795212451589976,1.5713182842801199,1.5751978055252789,GFL,gen-2
3.82,-0.0004910118041190954,0.999508988196116,1.0000000000002351,-0.0038551296952757893,1.571342675830003,1.5751978055252789,GFL,gen-2
3.83,-0.0004065388070079772,0.9995934611932271,1.0000000000002351,-0.0038270173722478886,1.571370788153031,1.5751978055252789,GFL,gen-2
3.84,-0.00032448826488298523,0.9996755117353522,1.0000000000002351,-0.0037953178480404693,1.5714024876772383,1.5751978055252789,GFL,gen-2
3.85,-0.00024501796642128224,0.9997549820338139,1.0000000000002351,-0.003760171126861785,1.571437634398417,1.5751978055252789,GFL,gen-2
3.86,-0.00016827642105253268,0.9998317235791827,1.0000000000002351,-0.0037217231777432786,1.5714760823475356,1.5751978055252789,GFL,gen-2
3.87,-9.440266785532681e-5,0.9999055973323798,1.0000000000002351,-0.0036801254605328916,1.5715176800647461,1.5751978055252789,GFL,gen-2
3.88,-2.352611139766738e-5,0.9999764738888375,1.0000000000002351,-0.003635534447761707,1.5715622710775172,1.5751978055252789,GFL,gen-2
3.89,4.423361397411259e-5,1.0000442336142092,1.0000000000002351,-0.003588111142800246,1.5716096943824787,1.5751978055252789,GFL,gen-2
3.9,0.00010876675299568151,1.000108766753231,1.0000000000002351,-0.0035380205963294374,1.5716597849289495,1.5751978055252789,GFL,gen-2
3.91,0.00016997351151718735,1.0001699735117524,1.0000000000002351,-0.003485431422078396,1.5717123741032006,1.5751978055252789,GFL,gen-2
3.92,0.0002277641112817382,1.000227764111517,1.0000000000002351,-0.003430515313007058,1.571767290212272,1.5751978055252789,GFL,gen-2
3.93,0.0002820588196963102,1.0002820588199315,1.0000000000002351,-0.00337344655953489,1.5718243589657441,1.5751978055252789,GFL,gen-2
3.94,0.0003327879529783559,1.0003327879532136,1.0000000000002351,-0.0033144015705912984,1.5718834039546876,1.5751978055252789,GFL,gen-2
3.95,0.00037989185554184173,1.000379891855777,1.0000000000002351,-0.0032535583989374887,1.5719442471263414,1.5751978055252789,GFL,gen-2
3.96,0.00042332085392889177,1.000423320854164,1.0000000000002351,-0.0031910962717348044,1.5720067092535441,1.5751978055252789,GFL,gen-2
3.97,0.0004630351883310042,1.0004630351885662,1.0000000000002351,-0.0031271951274196544,1.5720706103978592,1.5751978055252789,GFL,gen-2
3.98,0.0004990049200456739,1.0004990049202809,1.0000000000002351,-0.00306203516005102,1.572135770365228,1.5751978055252789,GFL,gen-2
3.99,0.0005312098179905285,1.0005312098182257,1.0000000000002351,-0.0029957963718595347,1.5722020091534192,1.5751978055252789,GFL,gen-2
4.0,0.0005596392227174057,1.0005596392229525,1.0000000000002351,-0.0029286581352717385,1.572269147390007,1.5751978055252789,GFL,gen-2
